Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,at,translate,preprocessing,Sentiment
1189,97e96576-9f76-421f-a9a9-ea81dedfe49f,ilham ramdani,https://play-lh.googleusercontent.com/a/ACg8ocJ0tvNVtTT1lZJLsuQ67cd8Q5z9q3KSjHsWEJ11O2DhVTwK8g=mo,"Aplikasinya udah oke, saya harap akropolis masuk listing di ajaib kripto karna potensial..",4,0,,,,,8/9/2023,"The application is okay, I hope Akropolis is listed on Crypto Magic because of its potential...","['application', 'okay', 'hope', 'akropolis', 'listed', 'crypto', 'magic', 'potential']",Positive
1190,4505b6ef-b0bc-4c35-838f-847ba8ad2b37,Yuzar Anafi,https://play-lh.googleusercontent.com/a-/ALV-UjX99LwamtcX7Vro-Qk37Nx4fjF5BEsIxERYLv8iKTXXCb0w60Sd,Aplikasinya bagus dan mudah di pahami,4,0,,,,,8/23/2022,The application is good and easy to understand,"['application', 'good', 'easy', 'understand']",Positive
1191,fcd3d7bc-5719-4612-8284-5f0d364583f8,Dhita Christanti,https://play-lh.googleusercontent.com/a/ACg8ocIKXWAYpY0x943LyANVEN4Bg-7o0ZhV8tsSVHqVeOr0Gd9gLQ=mo,Bagus banget aplikasinya cocok buat belajar nihh,4,0,2.4.1,,,2.4.1,10/23/2022,This application is really good for studying,"['application', 'really', 'good', 'studying']",Positive
1192,7af39cd1-a46f-4c09-80a6-5da99948ddd3,Sementara New,https://play-lh.googleusercontent.com/a/ACg8ocLa1_NsnGad-BnTD6G4q5jzyEg9O0BOjmKV41vdg2iBXhrpMw=mo,Aplikasi investasi yang sangat bagus untuk pemula 👍,4,0,2.5.0,,,2.5.0,10/27/2022,Very good investment app for beginners 👍,"['good', 'investment', 'app', 'beginners', '👍']",Positive
1193,735ad03b-40ea-4878-be60-de46a123f672,Riez,https://play-lh.googleusercontent.com/a-/ALV-UjVnGypOaenjo_x4PuWXouMbLPlNiPpwNKFRI33Hh8MGWrp7wKdt,Di tambah keterangan harga rata-rata d portofolio dong min biar ga hitung manual saat melakukan beberapa kali pembelian.,4,0,2.23.0,,,2.23.0,9/5/2023,Please add information on the average price in the portfolio so you don't have to calculate manually when making several purchases.,"['please', 'add', 'information', 'average', 'price', 'portfolio', 'dont', 'calculate', 'manually', 'making', 'several', 'purchases']",Positive
1194,45485dc8-6e2d-432e-8337-8776b66d4a4c,Rosse Eilish,https://play-lh.googleusercontent.com/a-/ALV-UjW-BPqhIuGCSli6WTTHGYTS8h5aBoskvP663_c4Hifc7hePzLE,"Aplikasi investasi yang mudah digunakan untuk pemula kaya saya, simpan dana investasi aman, verifikasi cepat dan mudah gak bertele tele, tampilan apps menarik dan mudah dipahami, serta sudah terpercaya, semoga semakin ditingkatkan lagi kualitas nya",5,7,2.46.5,,,2.46.5,4/29/2024,"An investment application that is easy to use for beginners like me, keeps investment funds safe, verification is fast and easy without being long-winded, the appearance of the app is attractive and easy to understand, and it is trusted, hopefully the quality will be further improved","['investment', 'application', 'easy', 'use', 'beginners', 'like', 'keeps', 'investment', 'funds', 'safe', 'verification', 'fast', 'easy', 'without', 'longwinded', 'appearance', 'app', 'attractive', 'easy', 'understand', 'trusted', 'hopefully', 'quality', 'improved']",Positive
1195,c4d1f228-30cc-45cc-8cd9-d511a1a88a55,Elyn Astuti,https://play-lh.googleusercontent.com/a-/ALV-UjXSPXSLW-fSsQvXN2UNXGVdx_IcjJsYW9-k5XhywuaYFeQ6IKk,Aplikasi yang sangat membantu buat berinvestasi untuk yang pemula yang mulai mengenal investasi. Semuanya jadi gampang karena sudah ada langkah-langkah nya jadi tidak ribet. Cocok banget yang mulai belajar investasi. Aman dan mudah,5,8,2.46.5,,,2.46.5,4/29/2024,A very helpful application for investing for beginners who are starting to get to know investing. Everything is easy because there are steps so it's not complicated. Very suitable for those starting to learn about investing. Safe and easy,"['helpful', 'application', 'investing', 'beginners', 'starting', 'get', 'know', 'investing', 'everything', 'easy', 'steps', 'complicated', 'suitable', 'starting', 'learn', 'investing', 'safe', 'easy']",Positive
1196,91339c85-27a0-4251-b7f3-741160888a35,Okta Via,https://play-lh.googleusercontent.com/a/ACg8ocI8BRUmNloOrqOLF0eGlY4deO53YMsA7VIAoTLYN7lGja0FBQ=mo,"Fitur aplikasinya mudah digunakan tidak ada ngebugg2, dan transaksi juga lancar, aman, dan sangat terpercaya. Udah 2 bulan pakai aplikasi ini alhamdulillah selalu lancar.",5,1,2.46.5,,,2.46.5,4/29/2024,"The application features are easy to use, there are no bugs, and transactions are also smooth, safe and very reliable. I've been using this application for 2 months, thank God it's always smooth.","['application', 'features', 'easy', 'use', 'bugs', 'transactions', 'also', 'smooth', 'safe', 'reliable', 'ive', 'using', 'application', '2', 'months', 'thank', 'god', 'always', 'smooth']",Positive
1197,210511d8-ce67-4021-9289-328ad166bb98,Ayumi Dara,https://play-lh.googleusercontent.com/a-/ALV-UjVYrwsVqXKHkyZfi4SwKeCK7cHbE1ukqQfCMgwaXFT0EXLMTvE,"Nemu aplikasi kripto keren sih menurut gue, karena buat pemula seperti saya ini memudahkan dalam berinvestasi, di sini aman dan amanah, banyak promo menarik juga, fitur fiturnya pun mudah di mengerti bagi pemula. Rekomendasi banget nih aplikasi terpercaya",5,1,2.46.5,,,2.46.5,4/29/2024,"I think I found a cool crypto application, because for beginners like me it makes investing easy, it's safe and trustworthy here, there are lots of interesting promos too, the features are easy for beginners to understand. This trusted application is highly recommended","['think', 'found', 'cool', 'crypto', 'application', 'beginners', 'like', 'makes', 'investing', 'easy', 'safe', 'trustworthy', 'lots', 'interesting', 'promos', 'features', 'easy', 'beginners', 'understand', 'trusted', 'application', 'highly', 'recommended']",Positive
1198,58a1ab4b-c707-4b47-8564-766b09ced859,beny utomo,https://play-lh.googleusercontent.com/a-/ALV-UjWcnrKUa9frACHTiTR72zFNzmampPv35CkwN32lZB2hPlt28IA,"Aplikasi bagus untuk investasi, ringan, cocok untuk pemula seperti saya, menu2 nya lengkap dan sangat mudah di gunakan...yang pasti nya aman",5,0,2.46.5,,,2.46.5,4/29/2024,"Good application for investing, light, suitable for beginners like me, the menus are complete and very easy to use...which is definitely safe","['good', 'application', 'investing', 'light', 'suitable', 'beginners', 'like', 'menus', 'complete', 'easy', 'usewhich', 'definitely', 'safe']",Positive
1199,9a681c82-d169-489c-ab7a-da33e7a0aed9,Nanik Widyaa,https://play-lh.googleusercontent.com/a-/ALV-UjVPn6Q3ZFD763qTsstuAuEOhk1y2xCE28zOn4cn612rSqBAnry-,"Ajaib kripto salah satu aplikasi crypto yang aman transaksi juga lancar cocok buat pemula seperti saya, aplikasinya juga mudah digunakan.",5,1,2.46.5,,,2.46.5,4/29/2024,"Ajaib crypto is a crypto application that has safe and smooth transactions, suitable for beginners like me, the application is also easy to use.","['ajaib', 'crypto', 'crypto', 'application', 'safe', 'smooth', 'transactions', 'suitable', 'beginners', 'like', 'application', 'also', 'easy', 'use']",Positive
1200,10e54397-1e9c-41cf-bd13-be6d43af7145,Gaspar Roby,https://play-lh.googleusercontent.com/a/ACg8ocLA3Eef30658x689CNezgD77tARr2GYHgojLCXXUvEW8cPv=mo,"Keren sih ini aplikasi cocok buat pemula kayak saya,bisa investasi aman disini dan terpercaya tidak scam, ambil cuannya pakai kode saya ( putrkpgj ) supaya dapat hadiah dari ajaib,beneran bagus aplikasinya kalian juga bisa trading dengan aman di aplikasi ini, dengan fitur yg cepat dimengerti oleh pemula, mantabb aplikasinya,",5,26,2.46.5,,,2.46.5,4/20/2024,"This application is really cool, suitable for beginners like me, you can invest safely here and it's reliable, it's not a scam, take advantage using my code (putrkpgj) so you can get prizes from magic, the application is really good, you can also trade safely in this application, with fast features understandable by beginners, great application,","['application', 'really', 'cool', 'suitable', 'beginners', 'like', 'invest', 'safely', 'reliable', 'scam', 'take', 'advantage', 'using', 'code', 'putrkpgj', 'get', 'prizes', 'magic', 'application', 'really', 'good', 'also', 'trade', 'safely', 'application', 'fast', 'features', 'understandable', 'beginners', 'great', 'application']",Positive
1201,5444365b-65f3-4129-bc4b-a27bde786d36,Nafisa Nindita,https://play-lh.googleusercontent.com/a/ACg8ocIvyH4e7eHQ8-mse7pIlOWzklqeGjT9TbKJnk6terbC_ZmFJw=mo,Aplikasinya lengkap dan gampang banget dipakainya apalagi buat pemula seperti saya. Overall saya suka. Thebest deh recommend pokoknya!!!,5,1,2.46.5,,,2.46.5,4/29/2024,"The application is complete and very easy to use, especially for beginners like me. Overall I like it. The best, really recommend it!!!","['application', 'complete', 'easy', 'use', 'especially', 'beginners', 'like', 'overall', 'like', 'best', 'really', 'recommend']",Positive
1202,3eeadaed-fa4d-4e03-9bcd-e5c3e64b4949,monika tri wahyuni,https://play-lh.googleusercontent.com/a-/ALV-UjW-zAkJ0g5A7SpTAA0fKnWDtb3SajaOn8JA-ekZLnoshfsPNw,ajaib kripto aplikasi trading yang cocok untuk pemula tampilannya juga bagus dan fitur-fiturnya mudah dimengerti,5,1,2.46.5,,,2.46.5,4/29/2024,"Magic crypto trading application which is suitable for beginners, the appearance is also good and the features are easy to understand","['magic', 'crypto', 'trading', 'application', 'suitable', 'beginners', 'appearance', 'also', 'good', 'features', 'easy', 'understand']",Positive
1203,202af847-178c-48cc-8a50-575ff59de097,Dea Andriani,https://play-lh.googleusercontent.com/a-/ALV-UjWhSrLIMnKep_qI--TJKSZlaCABtVRRWClDmbYGWPBPTkSFD1EB,"Ajaib kripto aplikasi trading yang cocok untuk pemula seperti saya, karena fitur2nya lengkap, dan juga ada promo2 menarik...pokoknya ajaib kripto top.",5,16,2.46.0,,,2.46.0,5/4/2024,"Ajaib crypto is a trading application that is suitable for beginners like me, because it has complete features, and there are also interesting promos... basically it is a top crypto miracle.","['ajaib', 'crypto', 'trading', 'application', 'suitable', 'beginners', 'like', 'complete', 'features', 'also', 'interesting', 'promos', 'basically', 'top', 'crypto', 'miracle']",Positive
1204,9720dac2-1b89-430d-8530-af92d322a48d,malik gibrantara,https://play-lh.googleusercontent.com/a/ACg8ocJAuaqIU7mMB94-4TFZKEijypEncH0IV7FLjJ3ZhVoNc3WAhQ=mo,"aplikasinya enak banget dipake buat yang mau memulai berinvestasi dan aman banget, smoga kedepannya semakin mudah dipakai",5,0,2.46.5,,,2.46.5,4/29/2024,"The application is really easy to use for those who want to start investing and is very safe, hopefully in the future it will be even easier to use","['application', 'really', 'easy', 'use', 'want', 'start', 'investing', 'safe', 'hopefully', 'future', 'even', 'easier', 'use']",Positive
1205,5f79d5dd-9c81-4a77-ace7-11e4fa9cbfa3,Ihsan Ihsan,https://play-lh.googleusercontent.com/a/ACg8ocK3zOTvNVTw6isdAfw-Qyan0E48MTgW4LJgt2AYW1v5892Mfw=mo,"Suka banget sama aplikasi crypto ini, recommended banget buat yg mau nyobain tapi masih takut², soalnya mudah dipahami cuy bagi pemula",5,0,2.46.5,,,2.46.5,4/29/2024,"I really like this crypto application, really recommended for those who want to try it but are still afraid, because it's easy to understand for beginners.","['really', 'like', 'crypto', 'application', 'really', 'recommended', 'want', 'try', 'still', 'afraid', 'easy', 'understand', 'beginners']",Positive
1206,379f3f22-4703-49d7-b716-35b4ccb620b5,Wati Widya,https://play-lh.googleusercontent.com/a/ACg8ocITlF8rukSfkYN9Y_kDlgRtIcJ8H1IKwnRlU502wBvcyGqvLg=mo,"Salah satu aplikasi trading andalanku nihh tidak pernah ngebugg, selalu lancar transaksinya. Mantapp maju terus ajaib kripto.",5,0,2.46.5,,,2.46.5,4/29/2024,"One of my favorite trading applications never crashes, transactions always run smoothly. Keep moving forward with the magic of crypto.","['one', 'favorite', 'trading', 'applications', 'never', 'crashes', 'transactions', 'always', 'run', 'smoothly', 'keep', 'moving', 'forward', 'magic', 'crypto']",Positive
1207,e856d564-9d2b-4d7e-8daf-dd2a75391071,JOEL KARJAN,https://play-lh.googleusercontent.com/a-/ALV-UjVB9Yy3PekWBWDqQ53XGl624nlTH3PE815daLnmAcgRLx10NcKIhA,"Biaya penarikan mahal, potongan juga mahal, blm lagi harga pas kalah... Aplikasi ini tetap menang.. harga masih bisa up",5,0,2.46.5,,,2.46.5,4/30/2024,"Withdrawal fees are expensive, discounts are also expensive, not to mention the price when it loses... This application is still winning... the price can still go up","['withdrawal', 'fees', 'expensive', 'discounts', 'also', 'expensive', 'mention', 'price', 'loses', 'application', 'still', 'winning', 'price', 'still', 'go']",Positive
1208,0a1277b3-0ad6-4cf1-9e3e-24f6b44de89f,Eri Monica,https://play-lh.googleusercontent.com/a-/ALV-UjUKpL-11lrhs0cRNb1koxqHIrigmZgJXqaAw6Mygn-dHHIsZg,"Aplikasi ajaib kripto ini cocok bgt buat pemula ky ak yg baru mau belajar, fitur nya keren dan mudah dipahami jg",5,0,2.46.5,,,2.46.5,4/29/2024,"This magical crypto application is really suitable for beginners like kids who just want to learn, the features are cool and easy to understand too","['magical', 'crypto', 'application', 'really', 'suitable', 'beginners', 'like', 'kids', 'want', 'learn', 'features', 'cool', 'easy', 'understand']",Positive
1209,d4deead5-14de-466d-b48f-6a32684858d8,Pamela Alodia Herbyanto,https://play-lh.googleusercontent.com/a-/ALV-UjWm9JAsOfBMAkZAP9S84-bYVGb6VSPYEWP53_JZ5r0ct3k3QC4r,Bagi yg baru belajar soal crypto aplikasi ini sangat cocok. Karena fitur2 di dalamnya mudah dimengerti oleh para pengguna pemulaa serta cocok untuk investor berpengalaman👏🏼,5,5,2.46.0,,,2.46.0,5/4/2024,"For those who are just learning about crypto, this application is very suitable. Because the features in it are easy for beginner users to understand and are suitable for experienced investors👏🏼","['learning', 'crypto', 'application', 'suitable', 'features', 'easy', 'beginner', 'users', 'understand', 'suitable', 'experienced', 'investors👏🏼']",Positive
1210,2a6e469a-4fdd-4602-a5ed-1cebab9a5d98,Zalza Mega,https://play-lh.googleusercontent.com/a-/ALV-UjVMyXJb-4GNLDpPvPnibqt0GIcJjIHUyKFHyYKA0d_A8f92dmfh,"Keren banget aplikasinya, segala fiturnya keren dan ga bikin bingung gampang banget di gunain juga. Love it",5,0,2.46.5,,,2.46.5,4/29/2024,"The application is really cool, all the features are cool and it doesn't make you confused, it's really easy to use too. Love it","['application', 'really', 'cool', 'features', 'cool', 'doesnt', 'make', 'confused', 'really', 'easy', 'use', 'love']",Positive
1211,6873e4ee-bdee-4be8-96a8-b711d0c476a4,Lia,https://play-lh.googleusercontent.com/a-/ALV-UjW907OSEcgAk9WzaTh37urWXxJ8prJ9gOI75j9i6PVsqLznDppG,"Cukup mudah dipahami, fiturnya juga lengkap dan proses transaksi cepat. Bisa tau loss atau profit nya secara langsung dari fiturnya buat para pemula",5,13,2.45.1,,,2.45.1,5/4/2024,"It's quite easy to understand, the features are also complete and the transaction process is fast. You can find out the loss or profit directly from the features for beginners","['quite', 'easy', 'understand', 'features', 'also', 'complete', 'transaction', 'process', 'fast', 'find', 'loss', 'profit', 'directly', 'features', 'beginners']",Positive
1212,bdb88763-cf2d-499a-8175-2fc628ba6254,Yoosavier,https://play-lh.googleusercontent.com/a/ACg8ocK2_wM1PKCFBaLhrdu66FbRVDHBK1MSkIoQKFBaF0483YnMUw=mo,"Fiturnya cukup mudah dipahami buat gue pemula yg baru ngerti kripto, so far gaada eror atau apapun sih mantep bgt aplikasinya",5,0,2.46.5,,,2.46.5,4/29/2024,"The features are quite easy to understand for me as a beginner who just understands crypto, so far there haven't been any errors or anything, the application is really great.","['features', 'quite', 'easy', 'understand', 'beginner', 'understands', 'crypto', 'far', 'havent', 'errors', 'anything', 'application', 'really', 'great']",Positive
1213,4301332f-7a84-4b2b-9cb4-c08eb3c5b995,Galang gasper,https://play-lh.googleusercontent.com/a/ACg8ocLh3i_6AvHA0U3uAPJ1od9AmkoAsXrhk4WfNdlvbmo9em9nkg=mo,"aplikasinya sangat menarik sekali,dari segi desain ,fitur , UI, dan UX mudah di pahami , terima kasih",5,0,2.46.5,,,2.46.5,4/29/2024,"The application is very interesting, in terms of design, features, UI and UX it is easy to understand, thank you","['application', 'interesting', 'terms', 'design', 'features', 'ui', 'ux', 'easy', 'understand', 'thank']",Positive
1214,1b8d13f3-69d8-470e-90d0-fed7394426e6,ROHID,https://play-lh.googleusercontent.com/a/ACg8ocKS8-U08WX0Btv5NRNtU6CC3lGvlyy8kBPyJTWgz8qJXQmgsA=mo,Mari belajar bersama sama aplikasi ini transaksinya cepat banget depo nya cepat sekali dan tidak bikin ribet,5,0,2.46.5,,,2.46.5,4/26/2024,"Let's learn together with this application, the transactions are really fast, the deposits are very fast and don't make any hassle","['lets', 'learn', 'together', 'application', 'transactions', 'really', 'fast', 'deposits', 'fast', 'dont', 'make', 'hassle']",Negative
1215,27587714-c839-4fff-930f-1a39b1bad61d,Aurelia Rebecca,https://play-lh.googleusercontent.com/a/ACg8ocJuQdk_MuI8tmA-bOxmUftpJP50DeNMaMtUQbPwLy6lAylSmQ=mo,"Aku sih suka karena ada limit ordernya dan bisa topup dari RDN Ajaib. Sejauh ini sih belum ada kendala ya dan semoga ga ada hehe. Cocok untuk pemula apalagi tuk yang sudah mahir, pokoknya cuan dari apk ini",5,13,2.45.1,,,2.45.1,5/4/2024,"I really like it because there is a limit order and you can top up from RDN Ajaib. So far there haven't been any problems and I hope there won't be any hehe. Suitable for beginners, especially for those who are already advanced, basically the benefits of this apk","['really', 'like', 'limit', 'order', 'top', 'rdn', 'ajaib', 'far', 'havent', 'problems', 'hope', 'wont', 'hehe', 'suitable', 'beginners', 'especially', 'already', 'advanced', 'basically', 'benefits', 'apk']",Positive
1216,48e848ae-6b96-4953-8572-615c8ac2d577,inact ayis,https://play-lh.googleusercontent.com/a/ACg8ocITKfStfnmZ4aSmmn2o2Rddmz0UuQ9XcGLmDKbeqeWmX628Zw=mo,Fitur2nya mudah dipahami dan lengkap. Sangat cocok untuk yg baru mulai belajar,5,0,2.46.5,,,2.46.5,4/30/2024,The features are easy to understand and complete. Very suitable for those who are just starting to learn,"['features', 'easy', 'understand', 'complete', 'suitable', 'starting', 'learn']",Positive
1217,e9ab27cd-197a-4516-b9a9-5f8075cfeae3,Edy Bayu,https://play-lh.googleusercontent.com/a-/ALV-UjW73m-KlC3LxgldIYb1ClL1EEk4UgT72jLqVSfzL3jNlyfvMbHo,"Aplikastinyavsudah bagus, tapi maaih banyak koin koin yang belum ada di sini, sama tolong donk kak, tambahkan ewallet untuk penarikannya, tidak semua punya rekening, kan bisa pakai ewallet, massa top up nya bisa ewallet, penarikannya gak ada kak, mohon ditambahkan kak",5,60,2.42.0,,,2.42.0,2/14/2024,"The application is already good, but there are still a lot of coins that aren't here yet, please, bro, add an ewallet for withdrawals, not everyone has an account, you can use an ewallet, the mass top up can be ewallet, there are no withdrawals, bro, please add it, bro.","['application', 'already', 'good', 'still', 'lot', 'coins', 'arent', 'yet', 'please', 'bro', 'add', 'ewallet', 'withdrawals', 'everyone', 'account', 'use', 'ewallet', 'mass', 'top', 'ewallet', 'withdrawals', 'bro', 'please', 'add', 'bro']",Positive
1218,96afc71d-c2c6-4d37-a4e0-84ba80765176,Nanda Aprilianti,https://play-lh.googleusercontent.com/a/ACg8ocKNdapL5ej0thE6clljVnD7qXUCifjozQtEaF7D1dCJRxR8Hw=mo,"Aplikasi sangat mudah di gunakan untuk pemula, bisa top up dengan rekening dan e-walet apa saja jadi sangat praktis. Prosesnya juga cepat, buat yang baru gabung bisa masukan kode ajaib nandhbyc untuk dapat hadiah aset crypto gratis. Dan untuk admint crypto request tambahin koin ondo min",5,11,2.42.0,,,2.42.0,2/27/2024,"The application is very easy to use for beginners, you can top up with any account or e-wallet so it is very practical. The process is also fast, for those who have just joined, you can enter the magic code nandhbyc to get free crypto asset prizes. And for crypto admin requests, add ondo coins, min","['application', 'easy', 'use', 'beginners', 'top', 'account', 'ewallet', 'practical', 'process', 'also', 'fast', 'joined', 'enter', 'magic', 'code', 'nandhbyc', 'get', 'free', 'crypto', 'asset', 'prizes', 'crypto', 'admin', 'requests', 'add', 'ondo', 'coins', 'min']",Positive
1219,16781ebc-3055-4703-8a25-ef5e8acfb6a6,Baby Raizela,https://play-lh.googleusercontent.com/a/ACg8ocKUQXSs7WhIWp1eacNR7Ik8-4UykoZCNf4ybpNkxTB9yM7ZCw=mo,"Guys Abis nyobain Aplikasi Kripto Ajaib, aku langsung kepo terus soal kripto. Bener-bener bikin ketagihan! Gak nyesel dah gunain aplikasi kripto ajaib 🥳 cocok bagi pemula kayak aku 😍 ga ribet 🙏",5,3,2.44.0,,,2.44.0,3/23/2024,"Guys, after trying the Magic Crypto Application, I immediately became curious about crypto. Really addictive! I won't regret using the magic crypto application 🥳 suitable for beginners like me 😍 it's not complicated 🙏","['guys', 'trying', 'magic', 'crypto', 'application', 'immediately', 'became', 'curious', 'crypto', 'really', 'addictive', 'wont', 'regret', 'using', 'magic', 'crypto', 'application', '🥳', 'suitable', 'beginners', 'like', '😍', 'complicated', '🙏']",Positive
1220,1bc6c5d6-c5ab-4246-8c6c-f265a27d2ddd,ipin sopandi,https://play-lh.googleusercontent.com/a-/ALV-UjWJgwRa388-V1Ovq1vc-0a8p8JgBHLXrHLzO348NHpDf4myMgJR,"Saya suka karena ada limit ordernya dan bisa topup dari RDN Ajaib. Baru satu minggu mencoba dan sejauh ini belum ada kendala. Cocok untuk pemula apalagi tuk yang sudah mahir, Pokoknya okey tiap hari bisa cuan",5,6,2.44.0,,,2.44.0,12/3/2024,"I like it because there is a limit order and you can top up from RDN Ajaib. Just been trying for a week and so far there haven't been any problems. Suitable for beginners, especially for those who are already advanced. Anyway, it's okay, you can make money every day","['like', 'limit', 'order', 'top', 'rdn', 'ajaib', 'trying', 'week', 'far', 'havent', 'problems', 'suitable', 'beginners', 'especially', 'already', 'advanced', 'anyway', 'okay', 'make', 'money', 'every', 'day']",Positive
1221,f2e1f606-f63b-4d6d-97d4-cb4adeab02a9,Mutia Winda Alzahra,https://play-lh.googleusercontent.com/a-/ALV-UjXUV_tvHcWiMzRDEGZtbWGI2Hq8FrCok4Vgm6ls-4aNcUq3TVeG,"Ajaib kripto aplikasi trading terbaik buat pemula bagi saya , banyak promo menarik nya juga , terbaik deh aplikasi ajaib kripto top banget",5,0,2.46.5,,,2.46.5,4/29/2024,"Ajaib crypto is the best trading application for beginners for me, lots of interesting promos too, the best is the top magic crypto application really","['ajaib', 'crypto', 'best', 'trading', 'application', 'beginners', 'lots', 'interesting', 'promos', 'best', 'top', 'magic', 'crypto', 'application', 'really']",Positive
1222,da7d71ae-76ba-4425-849b-7b8eb5f18417,Azarine nur Salsabila,https://play-lh.googleusercontent.com/a/ACg8ocIenw57w9esuw4gTjXolDPvsvUSEBDAk8CY7Wpw4L69Esb3lQ=mo,"baru pertama kali ini nemu aplikasi untuk transaksi yang bagus banget, aplikasi ini cocok banget di pakai di saya, sangat rekomen! bintang lima dari saya..",5,0,2.46.5,,,2.46.5,4/30/2024,"This is the first time I have found an application for transactions that is really good, this application is really suitable for use by me, highly recommended! five stars from me..","['first', 'time', 'found', 'application', 'transactions', 'really', 'good', 'application', 'really', 'suitable', 'use', 'highly', 'recommended', 'five', 'stars']",Positive
1223,e10ad960-13cd-47f1-8ead-db4d252e909f,Atina Nurul,https://play-lh.googleusercontent.com/a/ACg8ocIXjSDw5hoHokBMsFL3FQ1lfdtMIRekMQkDjmYHXj4PGdEqmA=mo,"Keren ini aplikasi memudahkan pengguna pemula kaya saya. Aplikasi cryptonya tidak scam, ga lemot, terpercaya pokoknya",5,0,2.46.5,,,2.46.5,4/29/2024,"This cool application makes it easier for beginner users like me. The crypto application is not a scam, not slow, just trustworthy","['cool', 'application', 'makes', 'easier', 'beginner', 'users', 'like', 'crypto', 'application', 'scam', 'slow', 'trustworthy']",Positive
1224,b8cb553c-44f0-44e4-9d61-daf5cef42926,mia rahmawati,https://play-lh.googleusercontent.com/a-/ALV-UjWTpGaIVESuCNS_FaIwvEn-5E1PjNbPU4kCv1VFEb9BTD7SRBif,"Bagi aku sebagai pemula yang belajar kripto aplikasi ini sangat memuaskan karna fitur"" nya mudah dipahami",5,0,2.46.5,,,2.46.5,4/29/2024,"For me, as a beginner learning crypto, this application is very satisfying because the features are easy to understand","['beginner', 'learning', 'crypto', 'application', 'satisfying', 'features', 'easy', 'understand']",Positive
1225,bf319e66-a1b5-4eee-b2c3-57fccd48c0d2,asan,https://play-lh.googleusercontent.com/a/ACg8ocK7TQUY1fRQpIlC-ZQB5LCnqplUQo8ANmzvqbgevC8HFCjmLbCQ=mo,"Aplikasi ajaib sangat bagus mudah di gunakan, sangat jelas dr harga, brp yg kita beli, untung rugi nya dlm 1 kolom, klo WD langsung masuk dlm hitungan detik",5,0,2.43.0,,,2.43.0,3/19/2024,"The magic application is very good, easy to use, very clear from the price, how much we buy, profit and loss in 1 column, if WD it goes straight in in seconds","['magic', 'application', 'good', 'easy', 'use', 'clear', 'price', 'much', 'buy', 'profit', 'loss', '1', 'column', 'wd', 'goes', 'straight', 'seconds']",Positive
1226,365c5437-b71c-4c40-9607-18afabbce940,Stream Offline,https://play-lh.googleusercontent.com/a-/ALV-UjX5xcfGB2vgolvqlWiFz8jqBkQKN2-G875dUfQaXntAsSoteu1P,Saya kasih bintang full. Tolong untuk sinyal nya di sesuaikan dengan aslinya. Walau masih beda bbrapa % dengan aslinya,5,2,2.45.1,,,2.45.1,3/31/2024,I give full stars. Please adjust the signal to the original. Even though it's still a few percent different from the original,"['give', 'full', 'stars', 'please', 'adjust', 'signal', 'original', 'even', 'though', 'still', 'percent', 'different', 'original']",Positive
1227,555a2c3a-9a72-41e4-b8eb-3134f44ce4b5,ilham Jumatul Y,https://play-lh.googleusercontent.com/a-/ALV-UjV3TnaHLRaGUUA_MIb5mHE5kvbsb6r_s2a_iNhSN89hpd32wXGG,"salah satu apk trading yg simpel, interface + fitur yg bagus banget buat para pemula",5,0,2.46.5,,,2.46.5,4/29/2024,"one of the simple trading apks, really good interface + features for beginners","['one', 'simple', 'trading', 'apks', 'really', 'good', 'interface', 'features', 'beginners']",Positive
1228,d918150d-e5b1-4544-a27a-2625f6c62c08,ebit ridwan,https://play-lh.googleusercontent.com/a-/ALV-UjW5jxzA2wIizr-cV_Enpt41EBsE7YHqRxcG_hboWk5J6qOl3zDL,Kapan ada fitur stop loss. Rugi banget aplikasi bagus tp gak ada pure fitur stop loss. Please ada auto order dong. Biar balik lagi ke ajaib.,5,3,2.44.0,,,2.44.0,12/3/2024,"When will there be a stop loss feature. It's a really good application but there's no pure stop loss feature. Please have auto order, please. Let's get back to the magic.","['stop', 'loss', 'feature', 'really', 'good', 'application', 'theres', 'pure', 'stop', 'loss', 'feature', 'please', 'auto', 'order', 'please', 'lets', 'get', 'back', 'magic']",Negative
1229,feb1403f-d049-43fa-b592-959a3a2010f3,skyx razee,https://play-lh.googleusercontent.com/a-/ALV-UjXdeX2aiI5E1bei8q9Cd1iR0BNsEO7_d5SWHSemYPelBSB6LBk,Aplikasinya bagus cepet dan layanannya juga oke banget prosesnya juga cepet kedepannya bisa lebih baik lagii tapi ini udah mantep bgt deh,5,0,2.46.5,,,2.46.5,4/29/2024,"The application is good, it's fast and the service is also really good, the process is also fast, in the future it could be even better but this is really great","['application', 'good', 'fast', 'service', 'also', 'really', 'good', 'process', 'also', 'fast', 'future', 'could', 'even', 'better', 'really', 'great']",Positive
