,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,,replyContent,repliedAt,appVersion,at,,,,,,
1008,462f247f-558f-43f0-9df4-85bb9f087d31,Muhammad Sofyan,https://play-lh.googleusercontent.com/a/ACg8ocIQ0jlBemih460AE40YDb2OqZyrf0RMy7rhl-fmErv0qCbO1g=mo,"Aplikasinya bagus, koin hampir lengkap tapi sampek sekarang verifikasi belom di proses, padahal tertera 2 jam proses verifikasinya, mohon untuk segera di tindak lanjuti",4,2,2.45.1,,,,2.45.1,3/31/2024,,,,,,
1009,65fe5ebc-f85b-4313-a9d1-b853f88303ac,Rafles Yerison Wila Dabbo,https://play-lh.googleusercontent.com/a-/ALV-UjVKrNGZrPBIxVYI4Wc4M0xKLAlTmtfUuWD3ON6Yu2qmZmAKB-w,"Sebenarnya aplikasinya sudah bagus hanya feenya aja yg masi tergolong mahal dibanding sesama aplikasi cripto indo lainnya. Btw jika ingin trade crypto di ajaib gunakan code ajaib saya ""rafltfmm"" untuk menambah pundi.",4,1,2.42.0,,,,2.42.0,2/27/2024,,,,,,
1010,a92e07e4-fc26-492a-8344-7f648ed38619,fauzi shabir,https://play-lh.googleusercontent.com/a-/ALV-UjUeptg2gzomgOYGRoFMcwI9A41M4-zW6poPTMfluyrqZIBmup8,saya terdaftar di ajaib . tapi user name saya tak sesuai d ktp dan rekening . shingga tidak dapat mlakukan penarikan,4,1,2.45.1,,,,2.45.1,3/31/2024,,,,,,
1011,94cb3b3b-3234-4f72-b697-724560a8937f,I Gede Ricky Mahendra,https://play-lh.googleusercontent.com/a-/ALV-UjVydu0OKQ6zMO5RAdo3M52FNqUaa1O-A0CWyD6IrBoug2n3rri_,"Saya sudah mengajak beberapa teman untuk instal, daftar dan invest di ajaib kripto dan ajaib saham, namun hadiah yg di janjikan tidak kunjung saya dapatkan. Mohon penjelasannya.",4,0,2.46.0,,,,2.46.0,4/15/2024,,,,,,
1012,a108ebef-1267-4698-9c1f-91e1546c554f,Landi Pakunieng,https://play-lh.googleusercontent.com/a/ACg8ocJCb-fYgGtwHsNg2I09Hye9IaPxTwbTgJ4faFaG9T2x6lmdaQ=mo,Mohon di permurah fie Jual dan belinya karena terlalu mahal untuk fie jual belinya dan untuk yang modal kecil jadi gak bisa maksimalin profitnya karena fie nya terlalu mahal!!!!,4,0,2.46.0,,,,2.46.0,7/4/2024,,,,,,
1013,e12fed30-b845-48ab-a044-2891da1d7f2a,Vincent Ginukginuk,https://play-lh.googleusercontent.com/a/ACg8ocKORtPPhAUxGqlOZGYyUimSXYW-B-UlPlu-Bu_KQFUKHsso-A=mo,Kok error trus ga bisa transaksi.tr tolong kasih solusinya gmna..,4,0,2.46.5,,,,2.46.5,4/23/2024,,,,,,
1014,ceba27c8-5372-42ec-b6cb-2cd552f85b60,muhammad syahid,https://play-lh.googleusercontent.com/a-/ALV-UjWbFIscukqsO3L_vl3FccsDgNUpSmPrs-wkM7wr05gXkUfRLLXv,versi website untuk laptop/PC nya dong biar mudah untuk dipahami,4,0,2.46.0,,,,2.46.0,12/4/2024,,,,,,
1015,bbaf3a84-2995-4b41-8c94-8cae4067ff2d,mohamad ervansyah,https://play-lh.googleusercontent.com/a/ACg8ocIWGkt0KSDGsvQfL0Kzdfh2C0pi_1ZEL96lscP4bJEoBqiQEQ=mo,"aplikasi sudah bagus buat pemula, tapi update lagi bnyk coin""yg blm tersedia..",4,2,2.43.0,,,,2.43.0,3/3/2024,,,,,,
1016,26087327-e870-4c91-a506-32d13c900e72,den'Japung,https://play-lh.googleusercontent.com/a-/ALV-UjVsHZTaO96IujYF4UzhOvpKkFF8VK9vyaExBqPXGZmCM85BOEs,"Buat pemula seperti saya mudah,selama pemakaian Sementara Bagus. Simple, biaya deposit Rp. 0 dan untuk penarikan murah dan langsung masuk ke rek.",4,1,2.44.0,,,,2.44.0,7/3/2024,,,,,,
1017,e7a2335c-8a0b-48dc-a78a-57db92b75cac,Firman ID,https://play-lh.googleusercontent.com/a-/ALV-UjWGFIIZcZ1Lp0hM6kMerOZiUPHWqAVstt9FN-6xYDsF4cO7EhU,"Kenapa saya jadi susah buka aplikasinya ya? Sblmnya lancar² saja, saat ini mau buka aplikasi muter² terus",4,1,2.44.0,,,,2.44.0,3/13/2024,,,,,,
1018,262763fa-e0be-43c8-8d61-89a15339ec43,Yusa Ar,https://play-lh.googleusercontent.com/a-/ALV-UjXeGf__S3iwu8_Y6t5PK0KoEgWjO-bFn0cEfPgzX02wgHU-SRFtHA,"Sudah bagus. tapi tolong tambahinn fitur, kirim koin untuk sekarang cuma bisa kirim usdt, btc dll, tapi baru sedikit koin yang bisa di kirim ke dompet lain.",4,1,2.43.5,,,,2.43.5,2/3/2024,,,,,,
1019,08858d8e-be95-4c7b-a74d-fb5a65f0de5a,M Harlansyah,https://play-lh.googleusercontent.com/a/ACg8ocJ5XWxhc1lFtcfeJMJGEIlTc_LjNlyikFNFFHPu7AK-pW00=mo,Apk nya bagus cuma kalo koin baru lama update dan kurang banyak token nya perbanyak lagi min dan kalo ada koin baru up jangan harga tinggi baru up kek ondo,4,0,2.45.1,,,,2.45.1,1/4/2024,,,,,,
1020,fa3306bf-cdf9-4d0e-939b-51d06ae677ea,UrieL #73,https://play-lh.googleusercontent.com/a/ACg8ocJwMST8bidppdLW2_IA12222OakixNkP0ZgGtzz4Y0PFpMMZA=mo,"Mungkin butuh perbaikan di tambang gratisnya bos, sama harga spot dan halvingnya, bos!",4,1,2.43.0,,,,2.43.0,11/3/2024,,,,,,
1021,d420bf6d-96c6-41f4-a945-6da710035bfc,Anton Gb,https://play-lh.googleusercontent.com/a-/ALV-UjUuNB8y_NqmZi20zL-teAWR3DjTgLakgR9bW1U6H6wS03aC7nfq,"2 tahun pake ajaib ,berpikir untuk pindah karena kaga ada untuk versi pc",4,0,2.46.0,,,,2.46.0,8/4/2024,,,,,,
1022,94b65d9e-8987-4baf-8318-a5b45b55565d,Mimin Sukimin,https://play-lh.googleusercontent.com/a-/ALV-UjWYtGUKFoYrI2JAWN3nP8PnxV8Oo-YxDZUCEusTnn-AgaMLqt24,"Bagus sih, cuman pilihan crypto nya ga sebanyak Exchange lain. Itu Ondo dalam pengawasan mulu dah",4,0,2.45.1,,,,2.45.1,2/4/2024,,,,,,
1023,fae4c168-c50d-41ce-8078-9e4dc25ec947,Renny Ayu Andini,https://play-lh.googleusercontent.com/a-/ALV-UjWluRCpOLS4lqLcHtCC5uei8SAXY6ZUvXEujDEJqArms8xGp_qA,tolong lebih di perjelas lagi history untuk tp dan sl untuk history akumulasinya kita gain ato loss berapa sprt di ajaib saham,4,0,2.46.0,,,,2.46.0,7/4/2024,,,,,,
1024,a2642bcf-558d-41fe-8aaf-28feae6f7927,Endang Mulyana,https://play-lh.googleusercontent.com/a-/ALV-UjUQ0pLmWSBoA1qh-i-F14Gg0Su4Z5pjdKAhANUuMRpR6ghEKFxq,"Sebagai pemain pemula di crypto,, rupanya menyenangkan juga ya,,",4,0,2.45.1,,,,2.45.1,3/31/2024,,,,,,
1025,174f6973-c230-4030-8a87-4159e67cf849,Mitah Mitah,https://play-lh.googleusercontent.com/a/ACg8ocKKnZQeh8uVb7pPlfl1FFG-r3mXpVOb-6wBvmuh5WqNpB1ypQ=mo,"Aplikasi nya cepat, Deposit IDR beragam serta biayanya GRATIS walaupun belum mendukung Withdraw E-Wallet, jumlah koinnya banyak banget, WD nya instant kena charge 9.500 utk bank lain, hanya saja minusnya untuk deposit dan withdraw coin masih minim ex. Xrp,xlm,shiba,dsb., Serta belum ada preview fee withdraw, utk melihat fee WD crypto.",4,13,2.37.1,,,,2.37.1,11/11/2023,,,,,,
1026,6f23f8c1-b560-448b-94b8-de38bebcab6e,Azy “Aa miftah” Miftah,https://play-lh.googleusercontent.com/a-/ALV-UjXZuVCfuCGUY4ajQfkShM3aovtCqlvHXt65iI-1tQ1yf5wVP8Zs,masih gk ngerti ni dalam soal penarikan penarikan dlm arti mengambil semua aset invest plus pendapatan langsung transfer ke rekening bank ..sehingga bisa mendapatkan notifikasi uang masuk . adapun menu setor dan tarik di porfolio itu masuknya ke mana ??? dan dari semua ulasan di sini aku gk nmukan jawaban ya ....tolong jawab ya ?,4,12,2.40.0,,,,2.40.0,12/19/2023,,,,,,
1027,7b13e203-9ea5-4168-a928-79b4886171c6,Hendro Saputra,https://play-lh.googleusercontent.com/a/ACg8ocLuIFoErwU6cTuuOiK0I-vUAGbRzl2ZcJSAZADOybJWjo1BPw=mo,"Aplikasi Ajaib kripto dh bagus mantap buat investasi,tp ada kekurangannya,depositnya lama susah,trus tarik saldonya gak ada Ewalet dana atau gopay,tolong dong tarik saldonya di tambahin Ewalet dana atau gopay,",4,2,2.37.1,,,,2.37.1,12/11/2023,,,,,,
1028,9dbba72b-8a71-40da-8e2d-855035bcc973,Hajar Al naziem,https://play-lh.googleusercontent.com/a/ACg8ocJzHDfgBk87MSkDvJtfxTN6WaP0go1SKqzFIChD4xVI-mdUImc=mo,"Sejauh ini nyaman, untuk withdraw dana juga cepet semoga kedepan ngga ada delay2 yg bisa berjam2 seperti apk sebelah,, dan untuk bintang akan saya naikan ke 5 kalo variasi koin nya ditambahin lebih banyak min👍👍👍",4,0,2.38.0,,,,2.38.0,2/12/2023,,,,,,
1029,8fa0ba1f-5607-4674-9bad-7b17af6dc716,Margana Putra,https://play-lh.googleusercontent.com/a-/ALV-UjUYxOl7J9nHAY2RQlp1ls5JugFr5WSZLsiINm32hGrlcoCruxw2,"aplikasinya bgus dan untuk sekarang msih belum ada kendalaa, namun fitur dan coin coin nya msih kurang update dan lumayan untuk dipahami bagi pemula",4,1,2.39.5,,,,2.39.5,12/16/2023,,,,,,
1030,9f9ec689-bf41-4321-a7f4-8d9377643e78,Andika Irwansah,https://play-lh.googleusercontent.com/a-/ALV-UjXnwS80GaykhAO06xvD-ujtlg7bujXVt0l_mZSLr5WbNzjjnAj7,"Bagus dan simple, sangat mudah di gunakan. Hanya saja jumlah cripto yg listing belum terlalu banyak.",4,3,2.39.5,,,,2.39.5,12/16/2023,,,,,,
1031,4ae62b32-ff96-453c-b7c2-72de6b585423,Arif Hidayatulloh,https://play-lh.googleusercontent.com/a-/ALV-UjVEGaBX9Eu2edi5LZFu0xhImuhEG5fB--2IWYLOIjuhZtRq-yo,"Mantap, pencairan cepat",4,0,2.46.5,,,,2.46.5,4/29/2024,,,,,,
1032,2f36dbbb-8cca-4325-911e-60f7a81ddfad,NEO cha,https://play-lh.googleusercontent.com/a-/ALV-UjXNgDDTrEF1DLIGSvUkQbLPmT2IBySO3cf_a-ZAgR1npVTy8MX3,"Order book nya terlalu sulit, sebaiknya dibuat seperti yang ada di indodax",4,0,2.43.0,,,,2.43.0,2/24/2024,,,,,,
1033,43d377a4-13b6-4a28-b2b7-4dc5366057b5,rahadiana nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjUTXG_62tjrglPRMNABP84bJlLUM6rKLaxllVK2fQxuZaiqKCJB,"dari perbedaan harga koin lebih tinggi sih, tp wajar tiap exchange,, dan mantap kalo serok dari bawah,, happy trading!",4,1,2.40.0,,,,2.40.0,8/1/2024,,,,,,
1034,3666d46e-1d86-4532-871d-44fa6265c984,Slamet Riyadi,https://play-lh.googleusercontent.com/a-/ALV-UjXrpRtfNMPiOktIffmbfoPcHMjvG2qn_jCl9zmU9xu6DiFAs3Do,"Aplikasi sudah bagus, namun sebagai masukan kalau bisa tampilan dan fitur2nya dibuat seperti ajaib. 1. harusnya untuk pencarian ada menu untuk pencarian aset sehingga tidak harus scrol2 kebawah, 2. History charynya masak cuma 6 bulan jadi gk bisa melihat pergerakan semuanya, 3. ask n bid nya jg tidak ditampilkan. Sementara 4 bintang dulu kalau tampilannya sudah seperti akun ajaib ditambah 1 lagi 😉",4,31,2.4.1,,,,2.4.1,10/23/2022,,,,,,
1035,95237319-6058-445d-8e8b-304cdf7288ad,Iyan Sopian,https://play-lh.googleusercontent.com/a/ACg8ocLvfIea0q9HA84B94UUyRTuCrqJdF8TrsFmo5Koc2A3Oenkkg=mo,Sayang saya tidak di arah kan step by step nya tidak seperti di aplikasi sebelah,4,0,2.46.0,,,,2.46.0,4/25/2024,,,,,,
1036,b5a41787-8ab3-4fa4-a4d8-5be9ae780f46,Agus Siswanto,https://play-lh.googleusercontent.com/a-/ALV-UjXhfd4aTn_SIGXX4vlx41wL7L7lNzoKApE1owvECVd1X_czcP_H,Aplikasi sangat. Bagus untuk ber infestasi tapi keseringen eror mohon diperbaiki padahal. Sinyal. Sangat. Bagus terima kasih,4,0,2.39.5,,,,2.39.5,12/17/2023,,,,,,
1037,f01c6ef7-4d1b-4ca3-84ec-615d465e70fd,Muhammad Agiel,https://play-lh.googleusercontent.com/a-/ALV-UjUt-69lybuPeh46Bpv0EEJEBiYlukNt7USIjVq33AaTITWPCsb6,"tolong di update besar-besaran buat koin-koin nya masih minim, cari koin yg ad di exchange lain ada tapi di ajaib gada, tolong lah di perbanyak",4,1,2.41.1,,,,2.41.1,1/22/2024,,,,,,
1038,0db6ad47-f647-49c3-bbeb-5b22511a4824,Doni frans Sinurat,https://play-lh.googleusercontent.com/a-/ALV-UjWsOni3InrOngylaf4spj5eKnUY_5y2CzLpa9m9KRpBS_bdSQgY,Kalo bisa fiturnya di perbaharui itu aja,4,0,2.43.5,,,,2.43.5,3/26/2024,,,,,,
1039,fcffabbf-cd32-41fb-88b4-239a25d9b0d6,Nanang Janu Hendro,https://play-lh.googleusercontent.com/a-/ALV-UjWcrGEubS5mYdOQn6SC3O3lCynhJlQ5jPodNAW5IC-Mjzd8WH1H,"Kenapa harga token tidak real time, beda jauh dengan ind**ax... Yang menyajikan harga sepadan dengan stoc**it.",4,1,2.41.1,,,,2.41.1,1/2/2024,,,,,,
1040,378e3503-33fd-4fa6-9afb-26d440170c28,Abdul Manaf,https://play-lh.googleusercontent.com/a/ACg8ocLo_qhWOHy6VCEti7JEw4uyblRv6sNRZLw8E2nE3TiLRnw3tw=mo,Bagus aplikasinya cuma kadang lemot transaksinya,4,0,2.42.0,,,,2.42.0,2/15/2024,,,,,,
1041,28026f38-d85b-4f2f-8f66-0ae97b61c127,Urbancico Urbancico,https://play-lh.googleusercontent.com/a-/ALV-UjWDd1f9N5VBLvueULLioziEGYBzZUHN1qFhDWGDUTmmXb2hNPk,"Untuk mendapatkan reward yang banyak jangan lupa masukin kode ajaibnya,,(kuntygk7).!",4,0,2.43.0,,,,2.43.0,2/28/2024,,,,,,
1042,e2d4a831-d40d-49d7-a206-4530c889bc9c,Anna Dya,https://play-lh.googleusercontent.com/a/ACg8ocKcoBIOeafLweIyK0zyeS7MP3iqYQXx_cSmTvAHsS8smB1z2co=mo,Cara mudah untuk belajar berinvestasi pakai ajaib,4,0,2.45.1,,,,2.45.1,4/4/2024,,,,,,
1043,31cea008-85e5-45cc-bb3e-31658202162a,Rio Febriliando,https://play-lh.googleusercontent.com/a-/ALV-UjXkMq-hkVvNEr1p3EIRK9oPn8Ro-1-dowjd5-ZgOIFE8samLG-d,"Bgus hanya saja rilia koin yang lagi bagus, malah lama. Rilis $ONDO!!",4,0,2.42.0,,,,2.42.0,2/23/2024,,,,,,
1044,6c0b3a04-3a9e-4a0c-b7eb-10c40f8a218f,MAS ABDUL OFFICIAL,https://play-lh.googleusercontent.com/a-/ALV-UjWJvivXlmmL50-IwNpzcbcTqI-5AMbJmCPwUDfvlNk_nHXxiRG1,"Sementara rumayan ok mudah"" tambah fitur academy kaya punya tetangga tambah mantab",4,1,2.44.0,,,,2.44.0,3/14/2024,,,,,,
1045,338776f4-df0b-4da0-b281-dbb478ac123f,Dita Ca'em,https://play-lh.googleusercontent.com/a-/ALV-UjVFf2m1Xsr2BVMRmD5ahkFhUaav1z2qMft-RE47shhkOxAjcKC7,"Biaya adminya lumayan gede 🙄 terus kalau dananya kecil ya gimana,,, Nunggu laju naik kali ya baru bisa tarik dana",4,0,2.43.0,,,,2.43.0,4/3/2024,,,,,,
1046,af4fac00-9474-45dc-b253-64c351bcc9db,aldo donat,https://play-lh.googleusercontent.com/a/ACg8ocLJZ75tFSqtihDow13Z-wsOxIENUzuOIp42nN2MCVdusglNOA=mo,Suatu pengalaman baru yg menyenangkan yg sayang utk dilewatkan berinvestasi yg mdh dan menguntungkan,4,0,2.44.0,,,,2.44.0,12/3/2024,,,,,,
1047,a8408189-6576-45fd-a1be-e88ddff864a4,Sansan Gerry,https://play-lh.googleusercontent.com/a/ACg8ocJ78ytiQ2_TOKgwtvHwPJ8PRI0crgMDElywGWgcLdCLWBKxnQ=mo,Ada yang tau kenapa nglag gini tulisan nya reupload,4,1,2.43.5,,,,2.43.5,4/3/2024,,,,,,
1048,dc865e85-81e9-484d-bca7-ac53e4321cdb,Daniel Pradana,https://play-lh.googleusercontent.com/a-/ALV-UjWAKxxUDKcSpFyWcCvISHasEls3rZFvnBZv-qUtYwVYtOnySnMJvw,"Sy orang awam, cuman sering ada maintenance, sayang kalo ada hrg bagus tapi aplikasi sdg maintenance.",4,0,2.38.0,,,,2.38.0,11/19/2023,,,,,,
1049,8da1257a-b880-48e7-8125-49bb5fce5b24,Clasher Ind,https://play-lh.googleusercontent.com/a/ACg8ocIe-I80lp7JdyIjQM44DzBVeDxo72tAj8YhC8pEdBWmFNBCtA=mo,"Grafik chardnya gak muncul jadi susah analisis nya ,tolong perbaiki",4,0,2.38.0,,,,2.38.0,11/18/2023,,,,,,
1050,743eeb72-f9a9-43bf-94d8-2a32045ebfbb,Nur Rohmad,https://play-lh.googleusercontent.com/a/ACg8ocKsTntb8HExK7NZMq-u4_Qb7V0n3M4zJJVK916pWcrFUtGSUg=mo,Lumayan gampang klau buat pemula... tinggal di tingkatkan lagi,4,0,2.39.0,,,,2.39.0,12/17/2023,,,,,,
1051,8e63f9db-679c-486d-86a3-5f75f0fa6527,MUHD. NUR SIDIK ASDAR_127,https://play-lh.googleusercontent.com/a-/ALV-UjUzMTEXa304V_zoByW6vEtsHDLsIxkRznL4a338e1rPPb-s-t5P,"Apakah tidak bisa stop-loss dengan limit order? Hanya bisa sell di atas harga set limit order nya, tidak bisa set untuk stop-loss",4,1,2.41.1,,,,2.41.1,1/24/2024,,,,,,
1052,b641d725-65b4-47e5-9b1c-f8c02afcb642,Brian Indra,https://play-lh.googleusercontent.com/a-/ALV-UjX0F-1N_3n1WuZy5-4xcadS1SGmvC2OddVFioQB-Xnahtx2tYtC,"Biaya admin setiap transaksi kalau bisa dikurangin, kalau terlalu mahal jadi malas buat invest",4,0,2.39.5,,,,2.39.5,12/16/2023,,,,,,
1053,a9803421-9324-4946-b08d-eb9b54e0a345,Peno IMN,https://play-lh.googleusercontent.com/a/ACg8ocKKIk2IAuYajnN7messcg55QQBYY9Qe_1MGcqjjHbfSc3jwkQ=mo,"Bagus, fitur limit order tersedia, ada juga fitur fundamental singkat coin, namun masih banyak koin bagus yg tidak listing di apk nya.",4,0,,,,,,3/27/2024,,,,,,
1054,06b393f2-ce6b-47f0-a73a-5af18cad6966,anjania 2017,https://play-lh.googleusercontent.com/a-/ALV-UjWQhgA2lLFQ8ic_7-7VXu33q6viFpOKy0JCSXvOvaP3vp2hAjvm,"Mending disatuin aja lagi ga sih dalam satu aplikasi ajaib, all in one in one app lebih keren. Trs option top up nya di agak banyakin(virtual acount)nya hehe soalnya ngaruh bgt buat pertimbangan apalagi pemula buat lebih banyak top up, kan lebih asik klo bank nya sama jadi ga kena biaya admin 🥰",4,27,2.4.1,,,,2.4.1,10/20/2022,,,,,,
1055,3d889736-26fc-4ab2-bc50-3af2ccf68e4e,Fajar Bima,https://play-lh.googleusercontent.com/a/ACg8ocIYzcAHQjlqsUouMmSKG6TxhWjRXI_tHeGQ-XYyRMuhx9rEow=mo,"Saya masih bingung yang dimaksud tarailing stop itu di sini dimana?, Karena saya tidak menemukan fitur tersebut dan hanya ada fitur take profit dan stop loss, tapi kenapa tertera trailing stop dan untuk ajaib perbaiki juga bug²nya karena membuat kurang nyaman",4,0,,,,,,10/21/2023,,,,,,
1056,32b19df0-ab0f-4f52-8e95-4d0ca3e24e90,Light Videos,https://play-lh.googleusercontent.com/a-/ALV-UjU3HiaeVKgFMUwllk4-SRxhlCgzZFw9W8uLMm_BZjcFRsPdo9lJ,Mudah dipahami dan digunakan. Masih belajar. Masukan untuk grafik kalo bisa diberi indeks (MA/EMA/Vol/dll) dan bisa melihat grafik kebelakangnya guna analisa mandiri. Trimakasih,4,9,2.15.1,,,,2.15.1,3/2/2023,,,,,,
1057,d3dcbf51-e1ad-4f7b-b75f-32465bf8114f,elcha rathy,https://play-lh.googleusercontent.com/a/ACg8ocItIW3ViT_x3B-G3QCCI1wV_i92vQhSXshtT1mVGkBvAkTGdw=mo,"Fitur2 mudah dipahami.. nyaman untuk trading.. harga real time..👍🏻 hanya minus maintenance terlalu lama dan kadang mendadak, pemberitauan email meintenance telat..",4,5,2.37.0,,,,2.37.0,7/11/2023,,,,,,
1058,9f0b004e-db59-4586-b7a7-0bf75705fea0,Reza Ramadhani,https://play-lh.googleusercontent.com/a-/ALV-UjUOY0paQWgeTJrxc9vnNccbNL_IF9_9e7gYbktt0smbqB6cfaQ,"Untuk fiturnya udah lengkap tapi untuk loadingnya masih lama masih kurang responsif, untuk candlestiknya tolong diberi fitur informasi open sell volum dll, jadi ketika tiap cendle di tekan akan muncul informasi tsb",4,0,,,,,,6/12/2023,,,,,,
1059,5db32eb5-0137-4f72-9762-f17c6fcac437,Muhammad Nur kadami,https://play-lh.googleusercontent.com/a-/ALV-UjWq2tZzGWzWVCe6HRe1wMLb3OG0GONmOZq2QhhwHd-u8kCg1hu_,"Mayan Tolong bantu saya mining dong ini code saya,ga juga gapapa:mnurtbx4",4,0,2.43.5,,,,2.43.5,7/3/2024,,,,,,
1060,a51fa068-2ccf-4b28-b37c-0a1f0e11e1c1,Samuel Cristian,https://play-lh.googleusercontent.com/a-/ALV-UjWwqV2-5MTADwbd56doVtBeznfIAtvzfTqwix1jbe5M2D4AaBiS,ayo dong min benerin masa listing coin ondo tapi ga bisa di beli gimana sih,4,0,2.44.0,,,,2.44.0,3/25/2024,,,,,,
1061,cde73892-44ec-4f9e-b403-44636e0f4331,Hendry,https://play-lh.googleusercontent.com/a-/ALV-UjUy76vs4ruuSuhaJLDkFrf2lseg9VcvBo6vqmff4-E71YuDZd1O,"untuk fitur transfer koin itu tolong munculkan semua koin jangan hanya yg kita miliki, supaya kita bisa tau berapa biaya transfer koin (buat simulasi) dan pastinya tambah juga daftar koin yang bisa ditransfer. ada lagi nih, seharusnya Ajaib punya koin sendiri buat konversi koin sisa-sisa trading.",4,9,2.28.0,,"Hi Kak Hendry. Terima kasih atas saran dan kritikan yang diberikan. Kami akan sampaikan ke tim terkait sehingga kedepannya kami dapat menjadi lebih baik lagi. Apabila ada kendala yang lain, mohon untuk tidak ragu menghubungi kami kembali. ~RG",10/14/2022 9:29,2.28.0,1/7/2023,,,,,,
1062,e9ea9905-b9e3-404d-8c15-fac08bfefac6,Zy Co,https://play-lh.googleusercontent.com/a-/ALV-UjUuKEUyqybijPrJXY2Tr3KcYgOywpcaZ9hqEG5gh6Za94Nwnd3G,Saran : Buatin fitur chat untuk ngobrol dengan pengguna lain yg kita kenal.,4,1,2.46.0,,,,2.46.0,4/14/2024,,,,,,
1063,c469c5fc-b7c1-41e5-b077-9a828ec92522,Fajri Febriadi,https://play-lh.googleusercontent.com/a/ACg8ocJU2wSMmRHd3OKlgsf9gkVMfx7jBkrZv6Dn4EEXyjZLTOHfug=mo,bagus sih tpi kurangnya koinnya kurang lengkap,4,0,2.38.0,,,,2.38.0,2/12/2023,,,,,,
1064,70f5de07-c68f-48d5-ba6e-c5592338fa63,zona pelajar,https://play-lh.googleusercontent.com/a/ACg8ocLfQeaZcjQAC0Bashq27o3xRzMADXPifjHApwvEEMha_saK-g=mo,Keamanan aplikasinya ditingkatkan lagi lh soalnya duit yang ditaro gak sedikit,4,0,2.40.0,,,,2.40.0,12/25/2023,,,,,,
1065,e1e5c5bf-9826-4408-bddd-f8b1be0d13e7,soul crew,https://play-lh.googleusercontent.com/a-/ALV-UjW-h1j7p0tqC_gPRMdLoDuOC2cn87Fz2SpnZKWalTZCulEW7oA,Tambahkan lagi jaringan crypto terbaik,4,0,2.46.0,,,,2.46.0,4/19/2024,,,,,,
1066,9f9c40b8-18fa-4d09-a4d2-54cb551522d4,Abdul Rahim,https://play-lh.googleusercontent.com/a-/ALV-UjUWSltQhh906dVVT1msf8o-AU7afb7iahDz4MK_fVeN_CvSpHgx,"Aku dah depo tapi kok belum masuk masuk yah? Apakah harus nunggu lama? Soalnya ini dah hampir 10mnt, blom masuk masuk. Mohon bantuannya",4,1,2.40.0,,,,2.40.0,2/1/2024,,,,,,
1067,5377bff3-1801-4803-a669-f90108ad43b3,Gabriel Tijas,https://play-lh.googleusercontent.com/a-/ALV-UjUK3uu3wqZm5FzVHCOP_lJBaBQBUXL1ORi7MtuRqjcEFcZBGiM,Jaringan bagus ko ga bisa lihat portofolio selalu relog kesalahan sambungan padahal jaringan bagus terus bukan itu aja biaya penarikan nya udh bagus murah 9.5k ga kaya indodax Tpi mohon dong ini login rilog mulu,4,0,,,,,,4/3/2024,,,,,,
1068,65b525b2-da57-408c-86c6-309ef3554b9d,ARYA MAHARDIKA,https://play-lh.googleusercontent.com/a-/ALV-UjXGWREue1byokHT_Z--8VAe9DT9DT9whSgU0cpognmZqHF4msSq,"Pliss, tambahin daftar token manta dan quantum ke alamat terima dan kirim",4,1,2.46.0,,,,2.46.0,4/18/2024,,,,,,
1069,2c5ee3a2-6f3d-4653-856e-d6ae2b540d59,Nex Genesis,https://play-lh.googleusercontent.com/a-/ALV-UjWRnkJ1IPQG2RYZNfLo4Am9TuiRCt1D-FjFVsuCuRgB586-jP8,Gunakan kode (ariepfym) sejauh ini baik2 saja,4,0,2.46.5,,,,2.46.5,4/29/2024,,,,,,
1070,8e20bbd9-54f6-4989-9a93-eb2e4f674298,Firza Maulana,https://play-lh.googleusercontent.com/a/ACg8ocJgTcSKzi-rzB9hnxuB526XwlntxWt4JxjBkLXhLpDS7tUflw=mo,Tolong lebih update mengenai koin koin baru ya,4,0,2.46.0,,,,2.46.0,4/18/2024,,,,,,
1071,c589756d-3a26-4db6-ba69-b1c6ddf0dae4,Muhammad Fakhrozi,https://play-lh.googleusercontent.com/a-/ALV-UjVQVHNVSJnSre2zHBXyz5QxEkDPryHSP5n-02UKGMxtbvMCZUuX,"Cukup bagus, tapi apakah tidak bisa menarik uang melalu apk dana apa harus melalui bank?",4,0,2.39.0,,,,2.39.0,8/12/2023,,,,,,
1072,68623eb3-73fb-4a2b-b64d-ef7d79d57fdc,I Nyoman Aditya,https://play-lh.googleusercontent.com/a-/ALV-UjVjBSi1Qj9jZa-avzJWziHeAFX2YPtXfksy14tgOejMVBrvjTxJ,"Menurut saya di aplikasi ajaib kripto kurang adanya fitur livechat supaya mempermudah nasabah ketika ada suatu kendala, semoga aplikasi bisa update dan menyediakan fitur tersebut",4,15,2.29.1,,,,2.29.1,7/18/2023,,,,,,
1073,3c0114a8-e510-4ab2-9344-0bc213526c64,Speed Tree,https://play-lh.googleusercontent.com/a-/ALV-UjU4koe_pimevOJDr7LHH5wMv40zKZ2AQqiQIul5ZyJoK30KNcpP,"Kenapa sih, setelah di perbarui tidak bisa menampilkan chart ya, ada tulisan tidak terhubung ke internet, jelas jelas buat yang lain lancar jaya, wifi gak bisa paket data gak bisa, menyebalkan, tau gitu gak usah di perbarui",4,3,2.17.0,,,,2.17.0,2/25/2023,,,,,,
