reviewId,userName,content,score,reviewCreatedVersion,at,appVersion,remove_special_characters,lowercased_words,cut_mult_char,replace_slang,translated_words,tokenized_words,stopword_removal,processed_sentence,polarity_scores,compound,sentiment
5f10526c-cd8c-4210-869a-c26cef72c1f6,Smash,Deposit nyangkut,1,2.46.0,4/14/2024,2.46.0,Deposit nyangkut,deposit nyangkut,deposit nyangkut,deposit nyangkut,deposit stuck,"['deposit', 'stuck']","['deposit', 'stuck']",deposit stuck,"{'neg': 0.667, 'neu': 0.333, 'pos': 0.0, 'compound': -0.25}",-0.25,Negative
5fce5e5d-ff22-4f5a-ac82-25cd22aa1eae,Dewa Einstein,EROR MULU,1,2.45.1,5/4/2024,2.45.1,EROR MULU,eror mulu,eror mulu,eror mulu,plain error,"['plain', 'error']","['plain', 'error']",plain error,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
e4717b71-bc39-4b2e-8208-21de1bec8054,RikiPrtama02,Ga jelas,1,2.44.0,3/19/2024,2.44.0,Ga jelas,ga jelas,ga jelas,enggak jelas,unclear,['unclear'],['unclear'],unclear,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.25}",-0.25,Negative
7670cd11-9379-469d-aa3f-1405cef910e8,M.Gilang Juliansyah,Penipuan,1,2.44.0,3/17/2024,2.44.0,Penipuan,penipuan,penipuan,penipuan,fraud,['fraud'],['fraud'],fraud,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5859}",-0.5859,Negative
2acd130a-41fe-44c1-b303-f864d8b34913,Abdal Rhmn,Market order sukaa eror canceling trus,1,2.43.5,10/3/2024,2.43.5,Market order sukaa eror canceling trus,market order sukaa eror canceling trus,market order sukaa eror canceling trus,market order suka eror canceling terus,market orders keep canceling errors,"['market', 'orders', 'keep', 'canceling', 'errors']","['market', 'orders', 'keep', 'canceling', 'errors']",market orders keep canceling errors,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.34}",-0.34,Negative
051aca7d-8a10-4938-92f4-a4e1cec942ef,Bang Angga,Sering eror,1,2.43.0,3/3/2024,2.43.0,Sering eror,sering eror,sering eror,sering eror,error often,"['error', 'often']","['error', 'often']",error often,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
76c0239e-ca92-4149-904e-d54a6900f51c,Fikrimfajri 76,Terjadi error,1,2.42.0,2/20/2024,2.42.0,Terjadi error,terjadi error,terjadi error,terjadi error,an error occurred,"['an', 'error', 'occurred']","['error', 'occurred']",error occurred,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
7df8609f-57ac-4cab-be89-2616d2665ab2,Dananags,difficult to login daily connection is lost,1,2.41.1,1/15/2024,2.41.1,difficult to login daily connection is lost,difficult to login daily connection is lost,difficult to login daily connection is lost,difficult tapi login daily connection is lost,difficult but login daily connection is lost,"['difficult', 'but', 'login', 'daily', 'connection', 'is', 'lost']","['difficult', 'login', 'daily', 'connection', 'lost']",difficult login daily connection lost,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.5859}",-0.5859,Negative
2f7c1ee7-ffcf-4c6a-a81c-65f7cb9019fb,ahian cong,Eror terus,1,2.39.0,5/12/2023,2.39.0,Eror terus,eror terus,eror terus,eror terus,the error continues,"['the', 'error', 'continues']","['error', 'continues']",error continues,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
a33fe256-4771-4df7-866d-bfc755f26c49,Basrinanda Yusuf Rasyid,Payah,1,2.38.0,11/19/2023,2.38.0,Payah,payah,payah,payah,sucks,['sucks'],['sucks'],sucks,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}",-0.3612,Negative
f67c3a84-2ced-4045-9225-db18477fb0e3,mila maemunah,"Jangan ikut menambang space miner, gak sampai 100.000. Mungkin karena tidak berhasil ngajak temen. loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading mulu. Buang2 kuota doang. Lapor ke email CS gak ditanggapi",1,2.35.0,10/18/2023,2.35.0,Jangan ikut menambang space miner gak sampai 100000 Mungkin karena tidak berhasil ngajak temen loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading mulu Buang2 kuota doang Lapor ke email CS gak ditanggapi,jangan ikut menambang space miner gak sampai 100000 mungkin karena tidak berhasil ngajak temen loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading mulu buang2 kuota doang lapor ke email cs gak ditanggapi,jangan ikut menambang space miner gak sampai 10 mungkin karena tidak berhasil ngajak temen loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading mulu buang2 kuota doang lapor ke email cs gak ditanggapi,jangan ikut menambang space miner enggak sampai 10 mungkin karena tidak berhasil mengajak teman loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading mulu buang2 kuota doang lapor ke email cs enggak ditanggapi,"Don't participate in mining space miners, not up to 10, maybe because you didn't succeed in inviting friends loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading just wasting quota, just reporting to CS email, no response","['Do', ""n't"", 'participate', 'in', 'mining', 'space', 'miners', ',', 'not', 'up', 'to', '10', ',', 'maybe', 'because', 'you', 'did', ""n't"", 'succeed', 'in', 'inviting', 'friends', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'just', 'wasting', 'quota', ',', 'just', 'reporting', 'to', 'CS', 'email', ',', 'no', 'response']","['Do', ""n't"", 'participate', 'mining', 'space', 'miners', ',', '10', ',', 'maybe', ""n't"", 'succeed', 'inviting', 'friends', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'loading', 'wasting', 'quota', ',', 'reporting', 'CS', 'email', ',', 'response']","Do n't participate mining space miners , 10 , maybe n't succeed inviting friends loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading loading wasting quota , reporting CS email , response","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.8336}",-0.8336,Negative
56879f5a-6b41-40d3-9cf4-fc8a55c8c934,toga damanik,Aplikasi tolol,1,2.35.0,10/16/2023,2.35.0,Aplikasi tolol,aplikasi tolol,aplikasi tolol,aplikasi tolol,stupid app,"['stupid', 'app']","['stupid', 'app']",stupid app,"{'neg': 0.773, 'neu': 0.227, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
ec6a612c-c94c-4ff8-9df0-85f709b6ab74,Hjf Hibban Junior Farm Chanel,Sering error,1,2.19.0,3/22/2023,2.19.0,Sering error,sering error,sering error,sering error,frequent errors,"['frequent', 'errors']","['frequent', 'errors']",frequent errors,"{'neg': 0.706, 'neu': 0.294, 'pos': 0.0, 'compound': -0.34}",-0.34,Negative
ca469893-06ff-4c93-8c8f-32a5e9cc8382,Meta Asep Akbar,Kecewa,1,2.11.0,12/18/2022,2.11.0,Kecewa,kecewa,kecewa,kecewa,disappointed,['disappointed'],['disappointed'],disappointed,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative
fa21c4a8-5f9a-499d-b69f-d14ff64e0222,Yah Say,Error,1,2.8.0,11/21/2022,2.8.0,Error,error,error,error,error,['error'],['error'],error,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
94cde2db-47ff-4ac7-9173-b5967a41033f,Muhammad Khuberzz,"Csnya slow respon, mengecewakan",1,2.1.2,9/23/2022,2.1.2,Csnya slow respon mengecewakan,csnya slow respon mengecewakan,csnya slow respon mengecewakan,csnya slow respon mengecewakan,The CS response is slow and disappointing,"['The', 'CS', 'response', 'is', 'slow', 'and', 'disappointing']","['The', 'CS', 'response', 'slow', 'disappointing']",The CS response slow disappointing,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.4939}",-0.4939,Negative
7302b303-4275-4f94-9643-8ea22ac65f32,Indra Kurinawan,"Knapa ga bisa top up, no rekenjng tdk terdaftar notifnya , chat ke customer service lama",1,1.0.2,8/9/2022,1.0.2,Knapa ga bisa top up no rekenjng tdk terdaftar notifnya  chat ke customer service lama,knapa ga bisa top up no rekenjng tdk terdaftar notifnya  chat ke customer service lama,knapa ga bisa top up no rekenjng tdk terdaftar notifnya  chat ke customer service lama,knapa enggak bisa top up no rekenjng tidak terdaftar notifnya  chat ke customer service lama,Why can't I top up my account number and it's not registered? The chat notification with old customer service,"['Why', 'ca', ""n't"", 'I', 'top', 'up', 'my', 'account', 'number', 'and', 'it', ""'s"", 'not', 'registered', '?', 'The', 'chat', 'notification', 'with', 'old', 'customer', 'service']","['Why', 'ca', ""n't"", 'I', 'top', 'account', 'number', ""'s"", 'registered', '?', 'The', 'chat', 'notification', 'old', 'customer', 'service']",Why ca n't I top account number 's registered ? The chat notification old customer service,"{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.2057}",-0.2057,Negative
7c6a6683-2433-4441-9a47-c13d85a813af,EKA SYARIF MAULANA,Scam anying,1,,3/19/2024,,Scam anying,scam anying,scam anying,scam anying,scam anying,"['scam', 'anying']","['scam', 'anying']",scam anying,"{'neg': 0.787, 'neu': 0.213, 'pos': 0.0, 'compound': -0.5719}",-0.5719,Negative
cae2dfdc-1f60-4f20-89fd-8d7b078a3d08,Valentino Putra,sering eror,1,,12/3/2024,,sering eror,sering eror,sering eror,sering eror,error often,"['error', 'often']","['error', 'often']",error often,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
f881f3b7-aaf6-4813-b164-b771d6003873,Jafar S,aplikasi scam,1,,3/14/2024,,aplikasi scam,aplikasi scam,aplikasi scam,aplikasi scam,scam app,"['scam', 'app']","['scam', 'app']",scam app,"{'neg': 0.787, 'neu': 0.213, 'pos': 0.0, 'compound': -0.5719}",-0.5719,Negative
4a5fc9bd-2560-440d-8205-597a1fbc5512,Say Soo,Sering Trouble,1,,6/3/2024,,Sering Trouble,sering trouble,sering trouble,sering trouble,often have trouble,"['often', 'have', 'trouble']","['often', 'trouble']",often trouble,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
22364aaf-9069-4420-8141-e47b8de1c7ad,Ian Sofian,"Parah gak singkron sama pembelian,coba ajah sama yang belum buk tiin ya kalo gk bisa seperti saya sepertinya jangan lah bukannya untung malah buang uang",3,2.46.5,4/27/2024,2.46.5,Parah gak singkron sama pembeliancoba ajah sama yang belum buk tiin ya kalo gk bisa seperti saya sepertinya jangan lah bukannya untung malah buang uang,parah gak singkron sama pembeliancoba ajah sama yang belum buk tiin ya kalo gk bisa seperti saya sepertinya jangan lah bukannya untung malah buang uang,parah gak singkron sama pembeliancoba ajah sama yang belum buk tiin ya kalo gk bisa seperti saya sepertinya jangan lah bukannya untung malah buang uang,parah enggak singkron sama pembeliancoba saja sama yang belum buk tiin ya kalo enggak bisa seperti saya sepertinya jangan lah bukannya untung malah buang uang,"it's too bad it doesn't sync with the purchase, just try it with something that hasn't been done yet, if it doesn't work like me, it seems like don't do it, instead of making a profit, it's a waste of money","['it', ""'s"", 'too', 'bad', 'it', 'does', ""n't"", 'sync', 'with', 'the', 'purchase', ',', 'just', 'try', 'it', 'with', 'something', 'that', 'has', ""n't"", 'been', 'done', 'yet', ',', 'if', 'it', 'does', ""n't"", 'work', 'like', 'me', ',', 'it', 'seems', 'like', 'do', ""n't"", 'do', 'it', ',', 'instead', 'of', 'making', 'a', 'profit', ',', 'it', ""'s"", 'a', 'waste', 'of', 'money']","[""'s"", 'bad', ""n't"", 'sync', 'purchase', ',', 'try', 'something', ""n't"", 'done', 'yet', ',', ""n't"", 'work', 'like', ',', 'seems', 'like', ""n't"", ',', 'instead', 'making', 'profit', ',', ""'s"", 'waste', 'money']","'s bad n't sync purchase , try something n't done yet , n't work like , seems like n't , instead making profit , 's waste money","{'neg': 0.432, 'neu': 0.568, 'pos': 0.0, 'compound': -0.8985}",-0.8985,Negative
912210ce-4bc4-4000-983f-7d935da0eae4,Badriawan Prasetya,Masih sangat banyak bug dsn sulit menjual saat harga turun drastis atau naik signifikan,3,2.46.0,4/4/2024,2.46.0,Masih sangat banyak bug dsn sulit menjual saat harga turun drastis atau naik signifikan,masih sangat banyak bug dsn sulit menjual saat harga turun drastis atau naik signifikan,masih sangat banyak bug dsn sulit menjual saat harga turun drastis atau naik signifikan,masih sangat banyak bug dsn sulit menjual saat harga turun drastis atau naik signifikan,there are still lots of bugs and it's hard to sell when prices drop drastically or rise significantly,"['there', 'are', 'still', 'lots', 'of', 'bugs', 'and', 'it', ""'s"", 'hard', 'to', 'sell', 'when', 'prices', 'drop', 'drastically', 'or', 'rise', 'significantly']","['still', 'lots', 'bugs', ""'s"", 'hard', 'sell', 'prices', 'drop', 'drastically', 'rise', 'significantly']",still lots bugs 's hard sell prices drop drastically rise significantly,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.3612}",-0.3612,Negative
43c13e36-c1f2-4305-aa80-0669ba2071f6,Regi Cham,gabisa narik alasan rekening terblokir/tidak terdaftar kecewa banget uang nyangkut,3,2.42.0,1/3/2024,2.42.0,gabisa narik alasan rekening terblokirtidak terdaftar kecewa banget uang nyangkut,gabisa narik alasan rekening terblokirtidak terdaftar kecewa banget uang nyangkut,gabisa narik alasan rekening terblokirtidak terdaftar kecewa banget uang nyangkut,enggak bisa menarik alasan rekening terblokirtidak terdaftar kecewa banget uang nyangkut,"Can't withdraw the reason the account is blocked, not registered, very disappointed, the money is stuck","['Ca', ""n't"", 'withdraw', 'the', 'reason', 'the', 'account', 'is', 'blocked', ',', 'not', 'registered', ',', 'very', 'disappointed', ',', 'the', 'money', 'is', 'stuck']","['Ca', ""n't"", 'withdraw', 'reason', 'account', 'blocked', ',', 'registered', ',', 'disappointed', ',', 'money', 'stuck']","Ca n't withdraw reason account blocked , registered , disappointed , money stuck","{'neg': 0.507, 'neu': 0.493, 'pos': 0.0, 'compound': -0.7351}",-0.7351,Negative
4823544d-8f19-4ecb-b630-6fb0db838cc7,bernad budi,"halo tadi saya sudah depo tapi keterangannya masih di proses daritadi, itu gimna ya? ada gangguan atau gimna? biasanya ketika depo dana nya langsung masuk",3,2.43.5,5/3/2024,2.43.5,halo tadi saya sudah depo tapi keterangannya masih di proses daritadi itu gimna ya ada gangguan atau gimna biasanya ketika depo dana nya langsung masuk,halo tadi saya sudah depo tapi keterangannya masih di proses daritadi itu gimna ya ada gangguan atau gimna biasanya ketika depo dana nya langsung masuk,halo tadi saya sudah depo tapi keterangannya masih di proses daritadi itu gimna ya ada gangguan atau gimna biasanya ketika depo dana nya langsung masuk,halo tadi saya sudah depo tapi keterangannya masih di proses daritadi itu bagaimana ya ada gangguan atau bagaimana biasanya ketika depo dana nya langsung masuk,"hello, I made a deposit earlier but the information is still being processed, so what happened there was a problem or how is it usually done when making a deposit, the funds go straight in?","['hello', ',', 'I', 'made', 'a', 'deposit', 'earlier', 'but', 'the', 'information', 'is', 'still', 'being', 'processed', ',', 'so', 'what', 'happened', 'there', 'was', 'a', 'problem', 'or', 'how', 'is', 'it', 'usually', 'done', 'when', 'making', 'a', 'deposit', ',', 'the', 'funds', 'go', 'straight', 'in', '?']","['hello', ',', 'I', 'made', 'deposit', 'earlier', 'information', 'still', 'processed', ',', 'happened', 'problem', 'usually', 'done', 'making', 'deposit', ',', 'funds', 'go', 'straight', '?']","hello , I made deposit earlier information still processed , happened problem usually done making deposit , funds go straight ?","{'neg': 0.145, 'neu': 0.753, 'pos': 0.102, 'compound': -0.2023}",-0.2023,Negative
fb85d8a7-c59b-4a88-a7c8-b4b6c9dff8f2,Bitcoinex ID,sudah jadi pengguna pun tiap buka app dicegat banner pop up fullscreen. agresive banget ngiklannya.,3,2.40.0,1/17/2024,2.40.0,sudah jadi pengguna pun tiap buka app dicegat banner pop up fullscreen agresive banget ngiklannya,sudah jadi pengguna pun tiap buka app dicegat banner pop up fullscreen agresive banget ngiklannya,sudah jadi pengguna pun tiap buka app dicegat banner pop up fullscreen agresive banget ngiklannya,sudah jadi pengguna pun tiap buka app dicegat banner pop up fullscreen agresive banget ngiklannya,"Even if you're already a user, every time you open the app, you're intercepted by a fullscreen pop up banner that's really aggressive about advertising it","['Even', 'if', 'you', ""'re"", 'already', 'a', 'user', ',', 'every', 'time', 'you', 'open', 'the', 'app', ',', 'you', ""'re"", 'intercepted', 'by', 'a', 'fullscreen', 'pop', 'up', 'banner', 'that', ""'s"", 'really', 'aggressive', 'about', 'advertising', 'it']","['Even', ""'re"", 'already', 'user', ',', 'every', 'time', 'open', 'app', ',', ""'re"", 'intercepted', 'fullscreen', 'pop', 'banner', ""'s"", 'really', 'aggressive', 'advertising']","Even 're already user , every time open app , 're intercepted fullscreen pop banner 's really aggressive advertising","{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.2247}",-0.2247,Negative
732623e9-0b67-474e-9134-b12203f7232b,Adit Prtma,"Saya selalu mengajukan perubahan pada akun rekening saya, tetapi selalu di tolak dengan alasan yang tidak jelas, padahal akun bank saya baik"" saja.",3,2.38.0,11/22/2023,2.38.0,Saya selalu mengajukan perubahan pada akun rekening saya tetapi selalu di tolak dengan alasan yang tidak jelas padahal akun bank saya baik saja,saya selalu mengajukan perubahan pada akun rekening saya tetapi selalu di tolak dengan alasan yang tidak jelas padahal akun bank saya baik saja,saya selalu mengajukan perubahan pada akun rekening saya tetapi selalu di tolak dengan alasan yang tidak jelas padahal akun bank saya baik saja,saya selalu mengajukan perubahan pada akun rekening saya tetapi selalu di tolak dengan alasan yang tidak jelas padahal akun bank saya baik saja,I always propose changes to my account but they are always rejected for unclear reasons even though my bank account is fine,"['I', 'always', 'propose', 'changes', 'to', 'my', 'account', 'but', 'they', 'are', 'always', 'rejected', 'for', 'unclear', 'reasons', 'even', 'though', 'my', 'bank', 'account', 'is', 'fine']","['I', 'always', 'propose', 'changes', 'account', 'always', 'rejected', 'unclear', 'reasons', 'even', 'though', 'bank', 'account', 'fine']",I always propose changes account always rejected unclear reasons even though bank account fine,"{'neg': 0.31, 'neu': 0.585, 'pos': 0.105, 'compound': -0.5423}",-0.5423,Negative
73e2208c-8dee-4f61-b706-19293c398555,zeckies,Ko setelah di update aplikasinya ga bisa dibuka aneh bgt,3,2.39.5,12/15/2023,2.39.5,Ko setelah di update aplikasinya ga bisa dibuka aneh bgt,ko setelah di update aplikasinya ga bisa dibuka aneh bgt,ko setelah di update aplikasinya ga bisa dibuka aneh bgt,kok setelah di update aplikasinya enggak bisa dibuka aneh banget,How come after updating the application it can't be opened? It's really strange,"['How', 'come', 'after', 'updating', 'the', 'application', 'it', 'ca', ""n't"", 'be', 'opened', '?', 'It', ""'s"", 'really', 'strange']","['How', 'come', 'updating', 'application', 'ca', ""n't"", 'opened', '?', 'It', ""'s"", 'really', 'strange']",How come updating application ca n't opened ? It 's really strange,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.2716}",-0.2716,Negative
89589086-d859-425a-a493-6fdbb8bb313a,Crista Dhivika,"Selalu terkendala pada USDT nya yang ada minimal/maksimal pejualan dan pembelian sangat lah sulit bagi saya untuk melakukan penjualan aset USDT saya tersebut. Lalu ada minimal pengiriman USDT nya juga menurut saya pada bagian crypto USDT nya yang terlalu banyak kendala , selebih nya baik semua. Mohon pihak ajaib kripto tolong dipebaiki segera kendala tersebut karna ini sangat menyulitkan saya !!!",3,2.3.2,10/26/2022,2.3.2,Selalu terkendala pada USDT nya yang ada minimalmaksimal pejualan dan pembelian sangat lah sulit bagi saya untuk melakukan penjualan aset USDT saya tersebut Lalu ada minimal pengiriman USDT nya juga menurut saya pada bagian crypto USDT nya yang terlalu banyak kendala  selebih nya baik semua Mohon pihak ajaib kripto tolong dipebaiki segera kendala tersebut karna ini sangat menyulitkan saya ,selalu terkendala pada usdt nya yang ada minimalmaksimal pejualan dan pembelian sangat lah sulit bagi saya untuk melakukan penjualan aset usdt saya tersebut lalu ada minimal pengiriman usdt nya juga menurut saya pada bagian crypto usdt nya yang terlalu banyak kendala  selebih nya baik semua mohon pihak ajaib kripto tolong dipebaiki segera kendala tersebut karna ini sangat menyulitkan saya ,selalu terkendala pada usdt nya yang ada minimalmaksimal pejualan dan pembelian sangat lah sulit bagi saya untuk melakukan penjualan aset usdt saya tersebut lalu ada minimal pengiriman usdt nya juga menurut saya pada bagian crypto usdt nya yang terlalu banyak kendala  selebih nya baik semua mohon pihak ajaib kripto tolong dipebaiki segera kendala tersebut karna ini sangat menyulitkan saya ,selalu terkendala pada usdt nya yang ada minimalmaksimal pejualan dan pembelian sangat lah sulit bagi saya untuk melakukan penjualan aset usdt saya tersebut lalu ada minimal pengiriman usdt nya juga menurut saya pada bagian crypto usdt nya yang terlalu banyak kendala  selebih nya baik semua mohon pihak ajaib kripto tolong dipebaiki segera kendala tersebut karena ini sangat menyulitkan saya ,"I always have problems with USDT, which has a minimum maximum for sales and purchases. It is very difficult for me to sell my USDT assets, then there is a minimum for sending USDT, and in my opinion, the Crypto USDT section has too many obstacles. The rest is fine, everyone, please help the crypto magic party. Fix this problem immediately because this is very difficult for me","['I', 'always', 'have', 'problems', 'with', 'USDT', ',', 'which', 'has', 'a', 'minimum', 'maximum', 'for', 'sales', 'and', 'purchases', '.', 'It', 'is', 'very', 'difficult', 'for', 'me', 'to', 'sell', 'my', 'USDT', 'assets', ',', 'then', 'there', 'is', 'a', 'minimum', 'for', 'sending', 'USDT', ',', 'and', 'in', 'my', 'opinion', ',', 'the', 'Crypto', 'USDT', 'section', 'has', 'too', 'many', 'obstacles', '.', 'The', 'rest', 'is', 'fine', ',', 'everyone', ',', 'please', 'help', 'the', 'crypto', 'magic', 'party', '.', 'Fix', 'this', 'problem', 'immediately', 'because', 'this', 'is', 'very', 'difficult', 'for', 'me']","['I', 'always', 'problems', 'USDT', ',', 'minimum', 'maximum', 'sales', 'purchases', '.', 'It', 'difficult', 'sell', 'USDT', 'assets', ',', 'minimum', 'sending', 'USDT', ',', 'opinion', ',', 'Crypto', 'USDT', 'section', 'many', 'obstacles', '.', 'The', 'rest', 'fine', ',', 'everyone', ',', 'please', 'help', 'crypto', 'magic', 'party', '.', 'Fix', 'problem', 'immediately', 'difficult']","I always problems USDT , minimum maximum sales purchases . It difficult sell USDT assets , minimum sending USDT , opinion , Crypto USDT section many obstacles . The rest fine , everyone , please help crypto magic party . Fix problem immediately difficult","{'neg': 0.27, 'neu': 0.498, 'pos': 0.232, 'compound': -0.4215}",-0.4215,Negative
fa4b44be-70c4-4c26-8f16-728d52121526,Sutan Matuaraja,"Penambahan informasi /USDT dan /IDR malah sering bermasalah, harus reload. Terlalu besar resource yg diperlukan. Banyak info yg berulang dan flow logicnya jadi gak simple. Saya sering kirim log error, gak pernah debugging apa?",3,,1/16/2023,,Penambahan informasi USDT dan IDR malah sering bermasalah harus reload Terlalu besar resource yg diperlukan Banyak info yg berulang dan flow logicnya jadi gak simple Saya sering kirim log error gak pernah debugging apa,penambahan informasi usdt dan idr malah sering bermasalah harus reload terlalu besar resource yg diperlukan banyak info yg berulang dan flow logicnya jadi gak simple saya sering kirim log error gak pernah debugging apa,penambahan informasi usdt dan idr malah sering bermasalah harus reload terlalu besar resource yg diperlukan banyak info yg berulang dan flow logicnya jadi gak simple saya sering kirim log error gak pernah debugging apa,penambahan informasi usdt dan idr malah sering bermasalah harus reload terlalu besar resource yang diperlukan banyak info yang berulang dan flow logicnya jadi enggak simple saya sering kirim log error enggak pernah debugging apa,Adding USDT and IDR information often has problems having to reload. The resources required require a lot of repetitive information and the flow logic is not simple. I often send error logs and never debug anything.,"['Adding', 'USDT', 'and', 'IDR', 'information', 'often', 'has', 'problems', 'having', 'to', 'reload', '.', 'The', 'resources', 'required', 'require', 'a', 'lot', 'of', 'repetitive', 'information', 'and', 'the', 'flow', 'logic', 'is', 'not', 'simple', '.', 'I', 'often', 'send', 'error', 'logs', 'and', 'never', 'debug', 'anything', '.']","['Adding', 'USDT', 'IDR', 'information', 'often', 'problems', 'reload', '.', 'The', 'resources', 'required', 'require', 'lot', 'repetitive', 'information', 'flow', 'logic', 'simple', '.', 'I', 'often', 'send', 'error', 'logs', 'never', 'debug', 'anything', '.']",Adding USDT IDR information often problems reload . The resources required require lot repetitive information flow logic simple . I often send error logs never debug anything .,"{'neg': 0.261, 'neu': 0.739, 'pos': 0.0, 'compound': -0.7506}",-0.7506,Negative
a731ec2f-274a-4c84-aa98-69664f6df9dc,Babeh Asep,"Aneh kok deposit ada biayanya, baru kali ini deposit dipotong biaya deposit, àpk lain kirim deposit keterimanya utuh tidak ada pemotongan",3,2.40.0,7/3/2024,2.40.0,Aneh kok deposit ada biayanya baru kali ini deposit dipotong biaya deposit àpk lain kirim deposit keterimanya utuh tidak ada pemotongan,aneh kok deposit ada biayanya baru kali ini deposit dipotong biaya deposit àpk lain kirim deposit keterimanya utuh tidak ada pemotongan,aneh kok deposit ada biayanya baru kali ini deposit dipotong biaya deposit àpk lain kirim deposit keterimanya utuh tidak ada pemotongan,aneh kok deposit ada biayanya baru kali ini deposit dipotong biaya deposit àpk lain kirim deposit keterimanya utuh tidak ada pemotongan,"It's strange how come there is a deposit fee, this time the deposit is deducted from the other APK deposit fees, send the deposit and receive it in full, no deductions","['It', ""'s"", 'strange', 'how', 'come', 'there', 'is', 'a', 'deposit', 'fee', ',', 'this', 'time', 'the', 'deposit', 'is', 'deducted', 'from', 'the', 'other', 'APK', 'deposit', 'fees', ',', 'send', 'the', 'deposit', 'and', 'receive', 'it', 'in', 'full', ',', 'no', 'deductions']","['It', ""'s"", 'strange', 'come', 'deposit', 'fee', ',', 'time', 'deposit', 'deducted', 'APK', 'deposit', 'fees', ',', 'send', 'deposit', 'receive', 'full', ',', 'deductions']","It 's strange come deposit fee , time deposit deducted APK deposit fees , send deposit receive full , deductions","{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2023}",-0.2023,Negative
