reviewId,userName,content,score,reviewCreatedVersion,at,appVersion,remove_special_characters,lowercased_words,cut_mult_char,replace_slang,translated_words,tokenized_words,stopword_removal,processed_sentence
231b7510-0161-4e67-a157-82ff96e173fc,Calistha Putri Anggara,"aplikasi yg sangat bermanfaat untuk orang orang pemula seperti saya, dan ini aplikasi investasi yang sangat keren dan mudah dipahami untuk pemula pemula yang ingin belajar",5,2.23.0,2/5/2023,2.23.0,aplikasi yg sangat bermanfaat untuk orang orang pemula seperti saya dan ini aplikasi investasi yang sangat keren dan mudah dipahami untuk pemula pemula yang ingin belajar,aplikasi yg sangat bermanfaat untuk orang orang pemula seperti saya dan ini aplikasi investasi yang sangat keren dan mudah dipahami untuk pemula pemula yang ingin belajar,aplikasi yg sangat bermanfaat untuk orang orang pemula seperti saya dan ini aplikasi investasi yang sangat keren dan mudah dipahami untuk pemula pemula yang ingin belajar,aplikasi yang sangat bermanfaat untuk orang orang pemula seperti saya dan ini aplikasi investasi yang sangat keren dan mudah dipahami untuk pemula pemula yang ingin belajar,This application is very useful for beginners like me and this investment application is very cool and easy to understand for beginners who want to learn,"['This', 'application', 'is', 'very', 'useful', 'for', 'beginners', 'like', 'me', 'and', 'this', 'investment', 'application', 'is', 'very', 'cool', 'and', 'easy', 'to', 'understand', 'for', 'beginners', 'who', 'want', 'to', 'learn']","['This', 'application', 'useful', 'beginners', 'like', 'investment', 'application', 'cool', 'easy', 'understand', 'beginners', 'want', 'learn']",This application useful beginners like investment application cool easy understand beginners want learn
af3b7a70-ab73-4406-83fd-5f84ce5a0916,lifeofebew,"buat pemula yang mau nyoba kripto bisa pake ajaib kripto, fitur nya mudah untuk dipelajari untuk pemula yang baru mencoba aplikasi ini",5,2.20.1,1/4/2023,2.20.1,buat pemula yang mau nyoba kripto bisa pake ajaib kripto fitur nya mudah untuk dipelajari untuk pemula yang baru mencoba aplikasi ini,buat pemula yang mau nyoba kripto bisa pake ajaib kripto fitur nya mudah untuk dipelajari untuk pemula yang baru mencoba aplikasi ini,buat pemula yang mau nyoba kripto bisa pake ajaib kripto fitur nya mudah untuk dipelajari untuk pemula yang baru mencoba aplikasi ini,buat pemula yang mau mencoba kripto bisa pakai ajaib kripto fitur nya mudah untuk dipelajari untuk pemula yang baru mencoba aplikasi ini,"For beginners who want to try crypto, you can use Magic Crypto, the features are easy to learn for beginners who are just trying this application","['For', 'beginners', 'who', 'want', 'to', 'try', 'crypto', ',', 'you', 'can', 'use', 'Magic', 'Crypto', ',', 'the', 'features', 'are', 'easy', 'to', 'learn', 'for', 'beginners', 'who', 'are', 'just', 'trying', 'this', 'application']","['For', 'beginners', 'want', 'try', 'crypto', ',', 'use', 'Magic', 'Crypto', ',', 'features', 'easy', 'learn', 'beginners', 'trying', 'application']","For beginners want try crypto , use Magic Crypto , features easy learn beginners trying application"
333cfc96-74fc-4557-8d63-b3f942095262,Linda Rayya,"Aku tu pemain baru di kripto, trus nemu aplikasi ini di playstore. Ku kira main kripto tu susah, ternyata nggak juga berkat aplikasi ini. Bahasanya mudah dipahami dan aplikasinya pun mudah utk dijalankan. Best deh",5,2.36.5,10/28/2023,2.36.5,Aku tu pemain baru di kripto trus nemu aplikasi ini di playstore Ku kira main kripto tu susah ternyata nggak juga berkat aplikasi ini Bahasanya mudah dipahami dan aplikasinya pun mudah utk dijalankan Best deh,aku tu pemain baru di kripto trus nemu aplikasi ini di playstore ku kira main kripto tu susah ternyata nggak juga berkat aplikasi ini bahasanya mudah dipahami dan aplikasinya pun mudah utk dijalankan best deh,aku tu pemain baru di kripto trus nemu aplikasi ini di playstore ku kira main kripto tu susah ternyata nggak juga berkat aplikasi ini bahasanya mudah dipahami dan aplikasinya pun mudah utk dijalankan best deh,aku itu pemain baru di kripto terus nemu aplikasi ini di playstore ku kira main kripto itu susah ternyata enggak juga berkat aplikasi ini bahasanya mudah dipahami dan aplikasinya pun mudah untuk dijalankan best deh,"I am a new player in crypto and then I found this application on the Play Store. I thought playing crypto was difficult. It turns out it's not, thanks to this application, the language is easy to understand and the application is also easy to run. It's the best.","['I', 'am', 'a', 'new', 'player', 'in', 'crypto', 'and', 'then', 'I', 'found', 'this', 'application', 'on', 'the', 'Play', 'Store', '.', 'I', 'thought', 'playing', 'crypto', 'was', 'difficult', '.', 'It', 'turns', 'out', 'it', ""'s"", 'not', ',', 'thanks', 'to', 'this', 'application', ',', 'the', 'language', 'is', 'easy', 'to', 'understand', 'and', 'the', 'application', 'is', 'also', 'easy', 'to', 'run', '.', 'It', ""'s"", 'the', 'best', '.']","['I', 'new', 'player', 'crypto', 'I', 'found', 'application', 'Play', 'Store', '.', 'I', 'thought', 'playing', 'crypto', 'difficult', '.', 'It', 'turns', ""'s"", ',', 'thanks', 'application', ',', 'language', 'easy', 'understand', 'application', 'also', 'easy', 'run', '.', 'It', ""'s"", 'best', '.']","I new player crypto I found application Play Store . I thought playing crypto difficult . It turns 's , thanks application , language easy understand application also easy run . It 's best ."
e9c82a09-1ce7-43f9-ae7c-edd52023cac9,Dhiya Ania,"Sangat membantu sekali buat pemula seperti saya, aplikasi mudah dipahami, dilengkapi dengan fitur2 lengkap , ga ribet pokoknya",5,2.36.5,10/27/2023,2.36.5,Sangat membantu sekali buat pemula seperti saya aplikasi mudah dipahami dilengkapi dengan fitur2 lengkap  ga ribet pokoknya,sangat membantu sekali buat pemula seperti saya aplikasi mudah dipahami dilengkapi dengan fitur2 lengkap  ga ribet pokoknya,sangat membantu sekali buat pemula seperti saya aplikasi mudah dipahami dilengkapi dengan fitur2 lengkap  ga ribet pokoknya,sangat membantu sekali buat pemula seperti saya aplikasi mudah dipahami dilengkapi dengan fitur2 lengkap  enggak ribet pokoknya,"very helpful for beginners like me, the application is easy to understand, equipped with complete features, not complicated at all","['very', 'helpful', 'for', 'beginners', 'like', 'me', ',', 'the', 'application', 'is', 'easy', 'to', 'understand', ',', 'equipped', 'with', 'complete', 'features', ',', 'not', 'complicated', 'at', 'all']","['helpful', 'beginners', 'like', ',', 'application', 'easy', 'understand', ',', 'equipped', 'complete', 'features', ',', 'complicated']","helpful beginners like , application easy understand , equipped complete features , complicated"
0315454c-56e0-4d6a-9fc8-8c04f252e71e,Rensi Septiana,Cocok banget buat pemula! Fitur fitur yang tersedia juga mudah banget gampang di mengerti^^ recomended💰👍,5,2.23.0,4/29/2023,2.23.0,Cocok banget buat pemula Fitur fitur yang tersedia juga mudah banget gampang di mengerti recomended,cocok banget buat pemula fitur fitur yang tersedia juga mudah banget gampang di mengerti recomended,cocok banget buat pemula fitur fitur yang tersedia juga mudah banget gampang di mengerti recomended,cocok banget buat pemula fitur fitur yang tersedia juga mudah banget gampang di mengerti recomended,"Very suitable for beginners, the features available are also very easy to understand, recommended","['Very', 'suitable', 'for', 'beginners', ',', 'the', 'features', 'available', 'are', 'also', 'very', 'easy', 'to', 'understand', ',', 'recommended']","['Very', 'suitable', 'beginners', ',', 'features', 'available', 'also', 'easy', 'understand', ',', 'recommended']","Very suitable beginners , features available also easy understand , recommended"
02ef9bde-5111-49dc-b962-edee6b79aa59,Wulan Rhm,"aplikasinya rekomended untuk pemula yang mau mengenal dan belajar kripto, fiturnya bagus dan mudah dimengerti 👍",5,2.21.0,8/4/2023,2.21.0,aplikasinya rekomended untuk pemula yang mau mengenal dan belajar kripto fiturnya bagus dan mudah dimengerti ,aplikasinya rekomended untuk pemula yang mau mengenal dan belajar kripto fiturnya bagus dan mudah dimengerti ,aplikasinya rekomended untuk pemula yang mau mengenal dan belajar kripto fiturnya bagus dan mudah dimengerti ,aplikasinya rekomended untuk pemula yang mau mengenal dan belajar kripto fiturnya bagus dan mudah dimengerti ,"The application is recommended for beginners who want to get to know and learn crypto, the features are good and easy to understand","['The', 'application', 'is', 'recommended', 'for', 'beginners', 'who', 'want', 'to', 'get', 'to', 'know', 'and', 'learn', 'crypto', ',', 'the', 'features', 'are', 'good', 'and', 'easy', 'to', 'understand']","['The', 'application', 'recommended', 'beginners', 'want', 'get', 'know', 'learn', 'crypto', ',', 'features', 'good', 'easy', 'understand']","The application recommended beginners want get know learn crypto , features good easy understand"
5ab32194-63a0-4b28-868a-774b3ef07062,Azhura Azhura,"Tampilan menarik,fiturnya mudah digunakan untuk para pemula,serta yang paling penting aman,jadi yang mau belajar investasi cocok banget download aplikasi ini.",5,2.20.1,3/29/2023,2.20.1,Tampilan menarikfiturnya mudah digunakan untuk para pemulaserta yang paling penting amanjadi yang mau belajar investasi cocok banget download aplikasi ini,tampilan menarikfiturnya mudah digunakan untuk para pemulaserta yang paling penting amanjadi yang mau belajar investasi cocok banget download aplikasi ini,tampilan menarikfiturnya mudah digunakan untuk para pemulaserta yang paling penting amanjadi yang mau belajar investasi cocok banget download aplikasi ini,tampilan menarikfiturnya mudah digunakan untuk para pemulaserta yang paling penting amanjadi yang mau belajar investasi cocok banget download aplikasi ini,"The appearance is attractive, the features are easy to use for beginners, and the most important thing is that it is safe, so those who want to learn about investing are really suited to download this application","['The', 'appearance', 'is', 'attractive', ',', 'the', 'features', 'are', 'easy', 'to', 'use', 'for', 'beginners', ',', 'and', 'the', 'most', 'important', 'thing', 'is', 'that', 'it', 'is', 'safe', ',', 'so', 'those', 'who', 'want', 'to', 'learn', 'about', 'investing', 'are', 'really', 'suited', 'to', 'download', 'this', 'application']","['The', 'appearance', 'attractive', ',', 'features', 'easy', 'use', 'beginners', ',', 'important', 'thing', 'safe', ',', 'want', 'learn', 'investing', 'really', 'suited', 'download', 'application']","The appearance attractive , features easy use beginners , important thing safe , want learn investing really suited download application"
f08ede06-9791-44ca-a52c-e7777ba32800,queen,"Cocok banget buat pemula kayak aku, fitur fiturnya mudah dimengerti dan ga bikin pusing, selain itu tampilannya juga bagus",5,2.23.0,9/5/2023,2.23.0,Cocok banget buat pemula kayak aku fitur fiturnya mudah dimengerti dan ga bikin pusing selain itu tampilannya juga bagus,cocok banget buat pemula kayak aku fitur fiturnya mudah dimengerti dan ga bikin pusing selain itu tampilannya juga bagus,cocok banget buat pemula kayak aku fitur fiturnya mudah dimengerti dan ga bikin pusing selain itu tampilannya juga bagus,cocok banget buat pemula kayak aku fitur fiturnya mudah dimengerti dan enggak bikin pusing selain itu tampilannya juga bagus,"Very suitable for beginners like me, the features are easy to understand and don't make you dizzy, besides the appearance is also good","['Very', 'suitable', 'for', 'beginners', 'like', 'me', ',', 'the', 'features', 'are', 'easy', 'to', 'understand', 'and', 'do', ""n't"", 'make', 'you', 'dizzy', ',', 'besides', 'the', 'appearance', 'is', 'also', 'good']","['Very', 'suitable', 'beginners', 'like', ',', 'features', 'easy', 'understand', ""n't"", 'make', 'dizzy', ',', 'besides', 'appearance', 'also', 'good']","Very suitable beginners like , features easy understand n't make dizzy , besides appearance also good"
83e5b43d-1350-41c0-8d4c-75539751e53b,Kumala Sari,Aplikasinya mudah dipelajari dan dipahami. Apalgi buat yg mau investasi. Sangat bagus fitur2nya. Mantap pokoknya 😍,5,2.16.1,2/20/2023,2.16.1,Aplikasinya mudah dipelajari dan dipahami Apalgi buat yg mau investasi Sangat bagus fitur2nya Mantap pokoknya ,aplikasinya mudah dipelajari dan dipahami apalgi buat yg mau investasi sangat bagus fitur2nya mantap pokoknya ,aplikasinya mudah dipelajari dan dipahami apalgi buat yg mau investasi sangat bagus fitur2nya mantap pokoknya ,aplikasinya mudah dipelajari dan dipahami apalagi buat yang mau investasi sangat bagus fitur2nya mantap pokoknya ,"The application is easy to learn and understand, especially for those who want to invest, the features are really good, the main thing is great","['The', 'application', 'is', 'easy', 'to', 'learn', 'and', 'understand', ',', 'especially', 'for', 'those', 'who', 'want', 'to', 'invest', ',', 'the', 'features', 'are', 'really', 'good', ',', 'the', 'main', 'thing', 'is', 'great']","['The', 'application', 'easy', 'learn', 'understand', ',', 'especially', 'want', 'invest', ',', 'features', 'really', 'good', ',', 'main', 'thing', 'great']","The application easy learn understand , especially want invest , features really good , main thing great"
ac3275dc-c226-4bb1-a1fe-b62846667804,Tiska Nabila,"Rekomended sekali Aplikasi nya sangat membantu buat pemula yang mau belajar kripto, fitur fitur nya mudah dipahami",5,2.22.0,4/20/2023,2.22.0,Rekomended sekali Aplikasi nya sangat membantu buat pemula yang mau belajar kripto fitur fitur nya mudah dipahami,rekomended sekali aplikasi nya sangat membantu buat pemula yang mau belajar kripto fitur fitur nya mudah dipahami,rekomended sekali aplikasi nya sangat membantu buat pemula yang mau belajar kripto fitur fitur nya mudah dipahami,rekomended sekali aplikasi nya sangat membantu buat pemula yang mau belajar kripto fitur fitur nya mudah dipahami,"Highly recommended, the application is very helpful for beginners who want to learn crypto, the features are easy to understand","['Highly', 'recommended', ',', 'the', 'application', 'is', 'very', 'helpful', 'for', 'beginners', 'who', 'want', 'to', 'learn', 'crypto', ',', 'the', 'features', 'are', 'easy', 'to', 'understand']","['Highly', 'recommended', ',', 'application', 'helpful', 'beginners', 'want', 'learn', 'crypto', ',', 'features', 'easy', 'understand']","Highly recommended , application helpful beginners want learn crypto , features easy understand"
be1a2491-da92-4c27-88fe-120af43c5d32,Muhammad rifki Arianto,"Aplikasi crypto keren banget fix no debat buat para pemula yang mau belajar tentang crypto tampilan apknya stylish dan keren,dan list kriptonya juga lengkap banget termasuk ada bitcoin,mantap dah no debat pokoknya ajaib crypto",5,2.20.1,3/31/2023,2.20.1,Aplikasi crypto keren banget fix no debat buat para pemula yang mau belajar tentang crypto tampilan apknya stylish dan kerendan list kriptonya juga lengkap banget termasuk ada bitcoinmantap dah no debat pokoknya ajaib crypto,aplikasi crypto keren banget fix no debat buat para pemula yang mau belajar tentang crypto tampilan apknya stylish dan kerendan list kriptonya juga lengkap banget termasuk ada bitcoinmantap dah no debat pokoknya ajaib crypto,aplikasi crypto keren banget fix no debat buat para pemula yang mau belajar tentang crypto tampilan apknya stylish dan kerendan list kriptonya juga lengkap banget termasuk ada bitcoinmantap dah no debat pokoknya ajaib crypto,aplikasi crypto keren banget fix no debat buat para pemula yang mau belajar tentang crypto tampilan apknya stylish dan kerendan list kriptonya juga lengkap banget termasuk ada bitcoinmantap deh no debat pokoknya ajaib crypto,"really cool crypto application, no debate fix for beginners who want to learn about crypto, the apk's appearance is stylish and cool and the crypto list is also very complete, including bitcoin, great, no debate, basically crypto magic","['really', 'cool', 'crypto', 'application', ',', 'no', 'debate', 'fix', 'for', 'beginners', 'who', 'want', 'to', 'learn', 'about', 'crypto', ',', 'the', 'apk', ""'s"", 'appearance', 'is', 'stylish', 'and', 'cool', 'and', 'the', 'crypto', 'list', 'is', 'also', 'very', 'complete', ',', 'including', 'bitcoin', ',', 'great', ',', 'no', 'debate', ',', 'basically', 'crypto', 'magic']","['really', 'cool', 'crypto', 'application', ',', 'debate', 'fix', 'beginners', 'want', 'learn', 'crypto', ',', 'apk', ""'s"", 'appearance', 'stylish', 'cool', 'crypto', 'list', 'also', 'complete', ',', 'including', 'bitcoin', ',', 'great', ',', 'debate', ',', 'basically', 'crypto', 'magic']","really cool crypto application , debate fix beginners want learn crypto , apk 's appearance stylish cool crypto list also complete , including bitcoin , great , debate , basically crypto magic"
0999a856-cee1-4182-a532-cbb7dc107b25,Shela Achadiah,"aplikasinya sangat recommended untuk para pemula yang mau belajar kripto, fitur-fiturnya mudah digunakan dan tampilannya sudah modern",5,2.20.1,8/4/2023,2.20.1,aplikasinya sangat recommended untuk para pemula yang mau belajar kripto fiturfiturnya mudah digunakan dan tampilannya sudah modern,aplikasinya sangat recommended untuk para pemula yang mau belajar kripto fiturfiturnya mudah digunakan dan tampilannya sudah modern,aplikasinya sangat recommended untuk para pemula yang mau belajar kripto fiturfiturnya mudah digunakan dan tampilannya sudah modern,aplikasinya sangat recommended untuk para pemula yang mau belajar kripto fiturfiturnya mudah digunakan dan tampilannya sudah modern,"The application is highly recommended for beginners who want to learn crypto, the features are easy to use and the appearance is modern","['The', 'application', 'is', 'highly', 'recommended', 'for', 'beginners', 'who', 'want', 'to', 'learn', 'crypto', ',', 'the', 'features', 'are', 'easy', 'to', 'use', 'and', 'the', 'appearance', 'is', 'modern']","['The', 'application', 'highly', 'recommended', 'beginners', 'want', 'learn', 'crypto', ',', 'features', 'easy', 'use', 'appearance', 'modern']","The application highly recommended beginners want learn crypto , features easy use appearance modern"
25f36d6a-455c-4944-8c43-2b40f003de70,Bonmanis Onderdil,"Ini tuh membantu banget buat yg newbie dan baru mau belajar, fitur-fitur udah lengkap tapi mudah dipahami karena tampilannya simpel",5,2.21.0,7/4/2023,2.21.0,Ini tuh membantu banget buat yg newbie dan baru mau belajar fiturfitur udah lengkap tapi mudah dipahami karena tampilannya simpel,ini tuh membantu banget buat yg newbie dan baru mau belajar fiturfitur udah lengkap tapi mudah dipahami karena tampilannya simpel,ini tuh membantu banget buat yg newbie dan baru mau belajar fiturfitur udah lengkap tapi mudah dipahami karena tampilannya simpel,ini tuh membantu banget buat yang newbie dan baru mau belajar fiturfitur sudah lengkap tapi mudah dipahami karena tampilannya simpel,"This is really helpful for those who are newbies and just want to learn, the features are complete but easy to understand because the appearance is simple","['This', 'is', 'really', 'helpful', 'for', 'those', 'who', 'are', 'newbies', 'and', 'just', 'want', 'to', 'learn', ',', 'the', 'features', 'are', 'complete', 'but', 'easy', 'to', 'understand', 'because', 'the', 'appearance', 'is', 'simple']","['This', 'really', 'helpful', 'newbies', 'want', 'learn', ',', 'features', 'complete', 'easy', 'understand', 'appearance', 'simple']","This really helpful newbies want learn , features complete easy understand appearance simple"
44d70d14-68ba-4cb0-9370-7c035928f239,sarah maula,"Aplikasi bagusss bagi pemula untuk investasi nih. Fitur fitur dari aplikasinya juga sederhana, tampilannya juga keren.",5,,4/29/2023,,Aplikasi bagusss bagi pemula untuk investasi nih Fitur fitur dari aplikasinya juga sederhana tampilannya juga keren,aplikasi bagusss bagi pemula untuk investasi nih fitur fitur dari aplikasinya juga sederhana tampilannya juga keren,aplikasi bagus bagi pemula untuk investasi nih fitur fitur dari aplikasinya juga sederhana tampilannya juga keren,aplikasi bagus bagi pemula untuk investasi nih fitur fitur dari aplikasinya juga sederhana tampilannya juga keren,"A good application for beginners to invest, the features of the application are also simple, the appearance is also cool","['A', 'good', 'application', 'for', 'beginners', 'to', 'invest', ',', 'the', 'features', 'of', 'the', 'application', 'are', 'also', 'simple', ',', 'the', 'appearance', 'is', 'also', 'cool']","['A', 'good', 'application', 'beginners', 'invest', ',', 'features', 'application', 'also', 'simple', ',', 'appearance', 'also', 'cool']","A good application beginners invest , features application also simple , appearance also cool"
4e6a74aa-877f-4df8-9e78-9cf3d3de9a10,Nani Kusumawarni,"Aplikasi ini aman banget buat yang mau belajar investasi, karena biasanya pemula masih takut buat investasi banyak2, tp di ajaib kripto ini bisa investasi dikit-dikit jd sangat rekomen",5,2.16.1,2/20/2023,2.16.1,Aplikasi ini aman banget buat yang mau belajar investasi karena biasanya pemula masih takut buat investasi banyak2 tp di ajaib kripto ini bisa investasi dikitdikit jd sangat rekomen,aplikasi ini aman banget buat yang mau belajar investasi karena biasanya pemula masih takut buat investasi banyak2 tp di ajaib kripto ini bisa investasi dikitdikit jd sangat rekomen,aplikasi ini aman banget buat yang mau belajar investasi karena biasanya pemula masih takut buat investasi banyak2 tp di ajaib kripto ini bisa investasi dikitdikit jd sangat rekomen,aplikasi ini aman banget buat yang mau belajar investasi karena biasanya pemula masih takut buat investasi banyak-banyak tapi di ajaib kripto ini bisa investasi dikitdikit jadi sangat rekomen,This application is really safe for those who want to learn investing because usually beginners are still afraid to invest a lot but in this crypto miracle you can invest a little bit so it is highly recommended,"['This', 'application', 'is', 'really', 'safe', 'for', 'those', 'who', 'want', 'to', 'learn', 'investing', 'because', 'usually', 'beginners', 'are', 'still', 'afraid', 'to', 'invest', 'a', 'lot', 'but', 'in', 'this', 'crypto', 'miracle', 'you', 'can', 'invest', 'a', 'little', 'bit', 'so', 'it', 'is', 'highly', 'recommended']","['This', 'application', 'really', 'safe', 'want', 'learn', 'investing', 'usually', 'beginners', 'still', 'afraid', 'invest', 'lot', 'crypto', 'miracle', 'invest', 'little', 'bit', 'highly', 'recommended']",This application really safe want learn investing usually beginners still afraid invest lot crypto miracle invest little bit highly recommended
2538da60-779a-4e27-90fb-f63bb85c0606,Claudia Nandasari,Aplikasi bagus cocok buat pemula kek aku pencairannya juga gampang bisa lewat ewallet dan transfer bank . Fitur2 juga lengkap pokoknya rekomended,5,2.36.5,10/26/2023,2.36.5,Aplikasi bagus cocok buat pemula kek aku pencairannya juga gampang bisa lewat ewallet dan transfer bank  Fitur2 juga lengkap pokoknya rekomended,aplikasi bagus cocok buat pemula kek aku pencairannya juga gampang bisa lewat ewallet dan transfer bank  fitur2 juga lengkap pokoknya rekomended,aplikasi bagus cocok buat pemula kek aku pencairannya juga gampang bisa lewat ewallet dan transfer bank  fitur2 juga lengkap pokoknya rekomended,aplikasi bagus cocok buat pemula kayak aku pencairannya juga gampang bisa lewat ewallet dan transfer bank  fitur2 juga lengkap pokoknya rekomended,"good application suitable for beginners like me, cashing out is also easy via ewallet and bank transfer, the features are also complete, really recommended","['good', 'application', 'suitable', 'for', 'beginners', 'like', 'me', ',', 'cashing', 'out', 'is', 'also', 'easy', 'via', 'ewallet', 'and', 'bank', 'transfer', ',', 'the', 'features', 'are', 'also', 'complete', ',', 'really', 'recommended']","['good', 'application', 'suitable', 'beginners', 'like', ',', 'cashing', 'also', 'easy', 'via', 'ewallet', 'bank', 'transfer', ',', 'features', 'also', 'complete', ',', 'really', 'recommended']","good application suitable beginners like , cashing also easy via ewallet bank transfer , features also complete , really recommended"
7d475a48-8cfa-4b63-97ee-7b3e02878743,Duri Riau,"aplikasinya mudah dipelajari dan dipahami, terus fiturnya jugaa gaa ribet buat dipelajari apalagi buat pemula, so far aplikasi bagus!!!",5,2.23.0,6/5/2023,2.23.0,aplikasinya mudah dipelajari dan dipahami terus fiturnya jugaa gaa ribet buat dipelajari apalagi buat pemula so far aplikasi bagus,aplikasinya mudah dipelajari dan dipahami terus fiturnya jugaa gaa ribet buat dipelajari apalagi buat pemula so far aplikasi bagus,aplikasinya mudah dipelajari dan dipahami terus fiturnya jugaa gaa ribet buat dipelajari apalagi buat pemula so far aplikasi bagus,aplikasinya mudah dipelajari dan dipahami terus fiturnya juga enggak ribet buat dipelajari apalagi buat pemula sok far aplikasi bagus,"The application is easy to learn and understand, and the features are not complicated to learn, especially for beginners, so far it is a good application","['The', 'application', 'is', 'easy', 'to', 'learn', 'and', 'understand', ',', 'and', 'the', 'features', 'are', 'not', 'complicated', 'to', 'learn', ',', 'especially', 'for', 'beginners', ',', 'so', 'far', 'it', 'is', 'a', 'good', 'application']","['The', 'application', 'easy', 'learn', 'understand', ',', 'features', 'complicated', 'learn', ',', 'especially', 'beginners', ',', 'far', 'good', 'application']","The application easy learn understand , features complicated learn , especially beginners , far good application"
aea1b065-8eed-4268-8c35-c824061de5ed,Afifatul Choiriyah,"Dapat dengan mudah digunakan juga memiliki keamanan yang kuat, dapat diandalkan untuk melindungi akun. Recommend banget bahkan buat pemula",5,2.20.1,3/28/2023,2.20.1,Dapat dengan mudah digunakan juga memiliki keamanan yang kuat dapat diandalkan untuk melindungi akun Recommend banget bahkan buat pemula,dapat dengan mudah digunakan juga memiliki keamanan yang kuat dapat diandalkan untuk melindungi akun recommend banget bahkan buat pemula,dapat dengan mudah digunakan juga memiliki keamanan yang kuat dapat diandalkan untuk melindungi akun recommend banget bahkan buat pemula,dapat dengan mudah digunakan juga memiliki keamanan yang kuat dapat diandalkan untuk melindungi akun recommend banget bahkan buat pemula,"can be easily used and also has strong security that can be relied on to protect accounts, highly recommended even for beginners","['can', 'be', 'easily', 'used', 'and', 'also', 'has', 'strong', 'security', 'that', 'can', 'be', 'relied', 'on', 'to', 'protect', 'accounts', ',', 'highly', 'recommended', 'even', 'for', 'beginners']","['easily', 'used', 'also', 'strong', 'security', 'relied', 'protect', 'accounts', ',', 'highly', 'recommended', 'even', 'beginners']","easily used also strong security relied protect accounts , highly recommended even beginners"
12b96ad4-7ee8-4fcf-aff7-2053fd69ab89,Pipih Kusmiati,"kecewa dengan event yang ajak 3 teman dapat 150000,dari s&k tidak ada minimal transaksi, kenapa pas saya ajak teman sebanyak-banyaknya jadi ada minimal transaksi.. apa saya yg saya lihat... tapi pas undang 3 org cair yg 150000 nya transaksi cuma di 250000",5,2.13.0,6/1/2023,2.13.0,kecewa dengan event yang ajak 3 teman dapat 150000dari sk tidak ada minimal transaksi kenapa pas saya ajak teman sebanyakbanyaknya jadi ada minimal transaksi apa saya yg saya lihat tapi pas undang 3 org cair yg 150000 nya transaksi cuma di 250000,kecewa dengan event yang ajak 3 teman dapat 150000dari sk tidak ada minimal transaksi kenapa pas saya ajak teman sebanyakbanyaknya jadi ada minimal transaksi apa saya yg saya lihat tapi pas undang 3 org cair yg 150000 nya transaksi cuma di 250000,kecewa dengan event yang ajak 3 teman dapat 150dari sk tidak ada minimal transaksi kenapa pas saya ajak teman sebanyakbanyaknya jadi ada minimal transaksi apa saya yg saya lihat tapi pas undang 3 org cair yg 150 nya transaksi cuma di 250,kecewa dengan event yang ajak 3 teman dapat 150dari suka tidak ada minimal transaksi kenapa pas saya ajak teman sebanyakbanyaknya jadi ada minimal transaksi apa saya yang saya lihat tapi pas undang 3 orang cair yang 150 nya transaksi cuma di 250,"Disappointed with the event where you invite 3 friends and get 150 likes, there is no minimum transaction, why when I invite as many friends as possible, there is a minimum transaction, what do I see, but when I invite 3 people, the 150 transaction is only 250?","['Disappointed', 'with', 'the', 'event', 'where', 'you', 'invite', '3', 'friends', 'and', 'get', '150', 'likes', ',', 'there', 'is', 'no', 'minimum', 'transaction', ',', 'why', 'when', 'I', 'invite', 'as', 'many', 'friends', 'as', 'possible', ',', 'there', 'is', 'a', 'minimum', 'transaction', ',', 'what', 'do', 'I', 'see', ',', 'but', 'when', 'I', 'invite', '3', 'people', ',', 'the', '150', 'transaction', 'is', 'only', '250', '?']","['Disappointed', 'event', 'invite', '3', 'friends', 'get', '150', 'likes', ',', 'minimum', 'transaction', ',', 'I', 'invite', 'many', 'friends', 'possible', ',', 'minimum', 'transaction', ',', 'I', 'see', ',', 'I', 'invite', '3', 'people', ',', '150', 'transaction', '250', '?']","Disappointed event invite 3 friends get 150 likes , minimum transaction , I invite many friends possible , minimum transaction , I see , I invite 3 people , 150 transaction 250 ?"
